label,latent_idx,final_selected,selection_count,selection_frequency,mean_selected_step,candidate_order,candidate_source,edge_type,stable_edge,positive_support,negative_boundary,association_rank,directional_auc,abs_cohens_d,formal_edge_weight
REC,31930,False,1,0.2,3.0,32,filtered_top200,filtered_topk,False,False,False,32,0.64400864,0.6494037,0.0
REC,1455,False,0,0.0,,33,filtered_top200,filtered_topk,False,False,False,33,0.58810395,0.6454006,0.0
REC,4018,False,0,0.0,,34,filtered_top200,filtered_topk,False,False,False,34,0.6029342,0.63572425,0.0
REC,26319,True,2,0.4,10.0,35,filtered_top200,filtered_topk,False,False,False,35,0.60086316,0.63253677,0.0
REC,3416,False,0,0.0,,36,filtered_top200,filtered_topk,False,False,False,36,0.59679997,0.63119286,0.0
REC,8583,False,0,0.0,,37,filtered_top200,filtered_topk,False,False,False,37,0.58288527,0.6187683,0.0
REC,31915,False,0,0.0,,38,filtered_top200,filtered_topk,False,False,False,38,0.61162025,0.6161405,0.0
REC,16745,False,0,0.0,,39,filtered_top200,filtered_topk,False,False,False,39,0.6024809,0.61437964,0.0
REC,2995,False,0,0.0,,40,filtered_top200,filtered_topk,False,False,False,40,0.6556858,0.612533,0.0
REC,1211,False,0,0.0,,41,filtered_top200,filtered_topk,False,False,False,41,0.66618085,0.6065269,0.0
REC,21741,False,0,0.0,,42,filtered_top200,filtered_topk,False,False,False,42,0.6172672,0.6036453,0.0
REC,15396,False,0,0.0,,43,filtered_top200,filtered_topk,False,False,False,43,0.6279461,0.6016201,0.0
REC,16256,False,0,0.0,,44,filtered_top200,filtered_topk,False,False,False,44,0.64761704,0.6000407,0.0
REC,14094,False,0,0.0,,45,filtered_top200,filtered_topk,False,False,False,45,0.56257343,0.5971362,0.0
REC,15075,False,0,0.0,,46,filtered_top200,filtered_topk,False,False,False,46,0.5697094,0.591317,0.0
REC,13430,False,1,0.2,7.0,47,filtered_top200,filtered_topk,False,False,False,47,0.6304163,0.591244,0.0
REC,26869,False,0,0.0,,48,filtered_top200,filtered_topk,False,False,False,48,0.655252,0.58676565,0.0
REC,5569,True,2,0.4,13.0,49,filtered_top200,filtered_topk,False,False,False,49,0.56745464,0.58363646,0.0
REC,9993,True,3,0.6,5.666666666666667,50,filtered_top200,filtered_topk,False,False,False,50,0.66586363,0.5814879,0.0
REC,3673,False,0,0.0,,51,filtered_top200,filtered_topk,False,False,False,51,0.64662933,0.5790101,0.0
REC,31575,False,0,0.0,,52,filtered_top200,filtered_topk,False,False,False,52,0.60100925,0.5778471,0.0
REC,28676,False,1,0.2,10.0,53,filtered_top200,filtered_topk,False,False,False,53,0.56385255,0.5775209,0.0
REC,23242,False,1,0.2,1.0,54,filtered_top200,filtered_topk,False,False,False,54,0.6568506,0.5770266,0.0
REC,11435,False,0,0.0,,55,filtered_top200,filtered_topk,False,False,False,55,0.6382108,0.5709557,0.0
REC,31585,False,0,0.0,,56,filtered_top200,filtered_topk,False,False,False,56,0.63776386,0.5706047,0.0
REC,6756,False,0,0.0,,57,filtered_top200,filtered_topk,False,False,False,57,0.60247356,0.5691363,0.0
REC,30798,False,0,0.0,,58,filtered_top200,filtered_topk,False,False,False,58,0.6098455,0.5639576,0.0
REC,29798,False,0,0.0,,59,filtered_top200,filtered_topk,False,False,False,59,0.5710359,0.56268746,0.0
REC,8226,False,0,0.0,,60,filtered_top200,filtered_topk,False,False,False,60,0.65334433,0.5613273,0.0
REC,25414,False,0,0.0,,61,filtered_top200,filtered_topk,False,False,False,61,0.6234281,0.55649257,0.0
REC,11636,False,1,0.2,1.0,62,filtered_top200,filtered_topk,False,False,False,62,0.6462615,0.553446,0.0
REC,1516,False,0,0.0,,63,filtered_top200,filtered_topk,False,False,False,63,0.64797574,0.5525417,0.0
REC,20300,False,0,0.0,,64,filtered_top200,filtered_topk,False,False,False,64,0.5651976,0.5420704,0.0
REC,9046,False,0,0.0,,65,filtered_top200,filtered_topk,False,False,False,65,0.5627144,0.54050064,0.0
REC,11660,True,4,0.8,6.0,66,filtered_top200,filtered_topk,False,False,False,66,0.6219312,0.5401221,0.0
REC,9959,True,2,0.4,6.5,67,filtered_top200,filtered_topk,False,False,False,67,0.619583,0.53856564,0.0
REC,13312,False,1,0.2,12.0,68,filtered_top200,filtered_topk,False,False,False,68,0.6371733,0.53784394,0.0
REC,31338,False,0,0.0,,69,filtered_top200,filtered_topk,False,False,False,69,0.6081647,0.5362158,0.0
REC,18426,False,0,0.0,,70,filtered_top200,filtered_topk,False,False,False,70,0.5687207,0.5360102,0.0
REC,9537,False,1,0.2,8.0,71,filtered_top200,filtered_topk,False,False,False,71,0.60089165,0.5350121,0.0
REC,18205,False,0,0.0,,72,filtered_top200,filtered_topk,False,False,False,72,0.6316071,0.5307206,0.0
REC,4625,False,0,0.0,,73,filtered_top200,filtered_topk,False,False,False,73,0.5989193,0.52762234,0.0
REC,15504,False,0,0.0,,74,filtered_top200,filtered_topk,False,False,False,74,0.6012444,0.5255508,0.0
REC,21235,False,0,0.0,,75,filtered_top200,filtered_topk,False,False,False,75,0.612699,0.52350765,0.0
REC,17861,False,1,0.2,1.0,76,filtered_top200,filtered_topk,False,False,False,76,0.67287666,0.5224495,0.0
REC,2167,False,0,0.0,,77,filtered_top200,filtered_topk,False,False,False,77,0.61740226,0.5224287,0.0
REC,1745,False,0,0.0,,78,filtered_top200,filtered_topk,False,False,False,78,0.5910278,0.5224107,0.0
REC,8199,False,0,0.0,,79,filtered_top200,filtered_topk,False,False,False,79,0.6232209,0.5214733,0.0
REC,2970,False,0,0.0,,80,filtered_top200,filtered_topk,False,False,False,80,0.5695146,0.5207646,0.0
REC,5860,False,0,0.0,,81,filtered_top200,filtered_topk,False,False,False,81,0.61612755,0.5206919,0.0
REC,4864,False,0,0.0,,82,filtered_top200,filtered_topk,False,False,False,82,0.5936566,0.5204053,0.0
REC,664,True,2,0.4,7.5,83,filtered_top200,filtered_topk,False,False,False,83,0.6259327,0.51889795,0.0
REC,12370,False,1,0.2,9.0,84,filtered_top200,filtered_topk,False,False,False,84,0.5490012,0.51591176,0.0
REC,23990,False,0,0.0,,85,filtered_top200,filtered_topk,False,False,False,85,0.610932,0.51573235,0.0
REC,25233,False,0,0.0,,86,filtered_top200,filtered_topk,False,False,False,86,0.5825515,0.51531166,0.0
REC,27541,False,0,0.0,,87,filtered_top200,filtered_topk,False,False,False,87,0.5816365,0.5129423,0.0
REC,15992,False,2,0.4,17.5,88,filtered_top200,filtered_topk,False,False,False,88,0.55130976,0.5125951,0.0
REC,26397,False,0,0.0,,89,filtered_top200,filtered_topk,False,False,False,89,0.566163,0.5109863,0.0
REC,32544,False,0,0.0,,90,filtered_top200,filtered_topk,False,False,False,90,0.54404175,0.50811785,0.0
REC,85,False,0,0.0,,91,filtered_top200,filtered_topk,False,False,False,91,0.5945765,0.5058025,0.0
REC,19796,False,1,0.2,18.0,92,filtered_top200,filtered_topk,False,False,False,92,0.585323,0.50559634,0.0
REC,4839,False,0,0.0,,93,filtered_top200,filtered_topk,False,False,False,93,0.5573577,0.50552565,0.0
REC,10111,False,1,0.2,11.0,94,filtered_top200,filtered_topk,False,False,False,94,0.6262042,0.50475866,0.0
REC,8085,False,1,0.2,11.0,95,filtered_top200,filtered_topk,False,False,False,95,0.5855929,0.5043234,0.0
REC,17315,False,0,0.0,,96,filtered_top200,filtered_topk,False,False,False,96,0.6013298,0.5013431,0.0
REC,5233,False,0,0.0,,97,filtered_top200,filtered_topk,False,False,False,97,0.5664959,0.4994836,0.0
REC,9403,True,2,0.4,7.0,98,filtered_top200,filtered_topk,False,False,False,98,0.5579358,0.4994023,0.0
REC,8150,False,0,0.0,,99,filtered_top200,filtered_topk,False,False,False,99,0.5450698,0.4927222,0.0
REC,5036,False,0,0.0,,100,filtered_top200,filtered_topk,False,False,False,100,0.54463655,0.48974144,0.0
REC,26947,False,1,0.2,4.0,101,filtered_top200,filtered_topk,False,False,False,101,0.5648486,0.48903564,0.0
REC,8965,False,0,0.0,,102,filtered_top200,filtered_topk,False,False,False,102,0.56242067,0.4862611,0.0
REC,1290,False,0,0.0,,103,filtered_top200,filtered_topk,False,False,False,103,0.60346514,0.4839311,0.0
REC,4662,False,0,0.0,,104,filtered_top200,filtered_topk,False,False,False,104,0.6050943,0.48329902,0.0
REC,16164,False,1,0.2,7.0,105,filtered_top200,filtered_topk,False,False,False,105,0.540722,0.48057225,0.0
REC,5032,False,0,0.0,,106,filtered_top200,filtered_topk,False,False,False,106,0.6051336,0.4778777,0.0
REC,22970,False,0,0.0,,107,filtered_top200,filtered_topk,False,False,False,107,0.6007992,0.4777558,0.0
REC,11169,False,0,0.0,,108,filtered_top200,filtered_topk,False,False,False,108,0.60291356,0.47699937,0.0
REC,1928,False,0,0.0,,109,filtered_top200,filtered_topk,False,False,False,109,0.54554635,0.4767538,0.0
REC,28026,False,0,0.0,,110,filtered_top200,filtered_topk,False,False,False,110,0.5522814,0.4765179,0.0
REC,1072,False,0,0.0,,111,filtered_top200,filtered_topk,False,False,False,111,0.61480105,0.47533426,0.0
REC,1572,False,1,0.2,10.0,112,filtered_top200,filtered_topk,False,False,False,112,0.5685263,0.47422054,0.0
REC,26739,False,0,0.0,,113,filtered_top200,filtered_topk,False,False,False,113,0.5908606,0.47418472,0.0
REC,23145,False,0,0.0,,114,filtered_top200,filtered_topk,False,False,False,114,0.6033661,0.47311735,0.0
REC,29809,False,0,0.0,,115,filtered_top200,filtered_topk,False,False,False,115,0.5397937,0.4730557,0.0
REC,24112,False,0,0.0,,116,filtered_top200,filtered_topk,False,False,False,116,0.5793999,0.4716905,0.0
REC,22698,False,0,0.0,,117,filtered_top200,filtered_topk,False,False,False,117,0.5881001,0.4703609,0.0
REC,8729,False,0,0.0,,118,filtered_top200,filtered_topk,False,False,False,118,0.5776234,0.46973744,0.0
REC,4082,False,1,0.2,15.0,119,filtered_top200,filtered_topk,False,False,False,119,0.55894136,0.4685435,0.0
REC,20904,False,0,0.0,,120,filtered_top200,filtered_topk,False,False,False,120,0.58884907,0.46723157,0.0
REC,6027,False,0,0.0,,121,filtered_top200,filtered_topk,False,False,False,121,0.5371327,0.46695575,0.0
REC,31363,False,0,0.0,,122,filtered_top200,filtered_topk,False,False,False,122,0.6346267,0.4662813,0.0
REC,4215,False,0,0.0,,123,filtered_top200,filtered_topk,False,False,False,123,0.6006764,0.4639892,0.0
REC,4457,False,0,0.0,,124,filtered_top200,filtered_topk,False,False,False,124,0.5619056,0.46382168,0.0
REC,2562,False,0,0.0,,125,filtered_top200,filtered_topk,False,False,False,125,0.5478764,0.46201319,0.0
REC,17027,False,0,0.0,,126,filtered_top200,filtered_topk,False,False,False,126,0.57745713,0.4593219,0.0
REC,5941,False,1,0.2,17.0,127,filtered_top200,filtered_topk,False,False,False,127,0.6034591,0.45883742,0.0
REC,18291,False,0,0.0,,128,filtered_top200,filtered_topk,False,False,False,128,0.5945585,0.4587213,0.0
REC,503,False,0,0.0,,129,filtered_top200,filtered_topk,False,False,False,129,0.58263814,0.45858735,0.0
REC,9034,False,0,0.0,,130,filtered_top200,filtered_topk,False,False,False,130,0.581167,0.45821282,0.0
REC,4951,False,1,0.2,16.0,131,filtered_top200,filtered_topk,False,False,False,131,0.54802185,0.45765856,0.0
REC,19901,False,1,0.2,9.0,132,filtered_top200,filtered_topk,False,False,False,132,0.5500456,0.45431155,0.0
REC,30609,False,0,0.0,,133,filtered_top200,filtered_topk,False,False,False,133,0.53735715,0.45250076,0.0
REC,26681,False,0,0.0,,134,filtered_top200,filtered_topk,False,False,False,134,0.6697465,0.4514732,0.0
REC,18152,False,0,0.0,,135,filtered_top200,filtered_topk,False,False,False,135,0.5214107,0.4507261,0.0
REC,16118,False,1,0.2,6.0,136,filtered_top200,filtered_topk,False,False,False,136,0.55830395,0.45060855,0.0
REC,13410,False,0,0.0,,137,filtered_top200,filtered_topk,False,False,False,137,0.54938173,0.4504287,0.0
REC,11189,False,0,0.0,,138,filtered_top200,filtered_topk,False,False,False,138,0.59686434,0.45018837,0.0
REC,13219,False,0,0.0,,139,filtered_top200,filtered_topk,False,False,False,139,0.56803244,0.44968382,0.0
REC,13310,False,0,0.0,,140,filtered_top200,filtered_topk,False,False,False,140,0.59509254,0.44717214,0.0
REC,20564,False,0,0.0,,141,filtered_top200,filtered_topk,False,False,False,141,0.6293217,0.44541758,0.0
REC,2149,False,1,0.2,4.0,142,filtered_top200,filtered_topk,False,False,False,142,0.57520616,0.4439661,0.0
REC,4927,False,0,0.0,,143,filtered_top200,filtered_topk,False,False,False,143,0.54720473,0.4424282,0.0
REC,2833,False,1,0.2,18.0,144,filtered_top200,filtered_topk,False,False,False,144,0.5267688,0.43949863,0.0
REC,2807,False,0,0.0,,145,filtered_top200,filtered_topk,False,False,False,145,0.5731632,0.43771306,0.0
REC,12191,False,0,0.0,,146,filtered_top200,filtered_topk,False,False,False,146,0.5582237,0.43741375,0.0
REC,14655,False,0,0.0,,147,filtered_top200,filtered_topk,False,False,False,147,0.5386049,0.4364971,0.0
REC,17986,False,0,0.0,,148,filtered_top200,filtered_topk,False,False,False,148,0.59821707,0.4362649,0.0
REC,25136,False,0,0.0,,149,filtered_top200,filtered_topk,False,False,False,149,0.5425723,0.4341704,0.0
REC,24070,False,0,0.0,,150,filtered_top200,filtered_topk,False,False,False,150,0.5319129,0.43372077,0.0
REC,28269,False,0,0.0,,151,filtered_top200,filtered_topk,False,False,False,151,0.5787759,0.43357855,0.0
REC,10451,False,0,0.0,,152,filtered_top200,filtered_topk,False,False,False,152,0.53853595,0.43300316,0.0
REC,27061,False,1,0.2,11.0,153,filtered_top200,filtered_topk,False,False,False,153,0.5917526,0.43221125,0.0
REC,5767,False,0,0.0,,154,filtered_top200,filtered_topk,False,False,False,154,0.5541177,0.43104875,0.0
REC,9252,False,0,0.0,,155,filtered_top200,filtered_topk,False,False,False,155,0.58758765,0.4306139,0.0
REC,28862,False,1,0.2,20.0,156,filtered_top200,filtered_topk,False,False,False,156,0.56362545,0.4299545,0.0
REC,12974,False,0,0.0,,157,filtered_top200,filtered_topk,False,False,False,157,0.5577512,0.4297226,0.0
REC,26157,False,0,0.0,,158,filtered_top200,filtered_topk,False,False,False,158,0.55772513,0.4280787,0.0
REC,29590,True,2,0.4,10.0,159,filtered_top200,filtered_topk,False,False,False,159,0.59103775,0.4271413,0.0
REC,31944,False,0,0.0,,160,filtered_top200,filtered_topk,False,False,False,160,0.58978325,0.4263023,0.0
REC,13966,False,0,0.0,,161,filtered_top200,filtered_topk,False,False,False,161,0.5660989,0.42574072,0.0
REC,31956,False,0,0.0,,162,filtered_top200,filtered_topk,False,False,False,162,0.5694032,0.42462555,0.0
REC,3293,False,0,0.0,,163,filtered_top200,filtered_topk,False,False,False,163,0.58987665,0.42429575,0.0
REC,28404,False,0,0.0,,164,filtered_top200,filtered_topk,False,False,False,164,0.5703543,0.42398143,0.0
REC,2327,False,0,0.0,,165,filtered_top200,filtered_topk,False,False,False,165,0.59790605,0.42201993,0.0
REC,22426,False,0,0.0,,166,filtered_top200,filtered_topk,False,False,False,166,0.5553408,0.4215868,0.0
REC,15685,False,0,0.0,,167,filtered_top200,filtered_topk,False,False,False,167,0.54303044,0.42119372,0.0
REC,10900,False,1,0.2,10.0,168,filtered_top200,filtered_topk,False,False,False,168,0.5403766,0.42042002,0.0
REC,27946,False,0,0.0,,169,filtered_top200,filtered_topk,False,False,False,169,0.5500803,0.4200099,0.0
REC,4689,False,0,0.0,,170,filtered_top200,filtered_topk,False,False,False,170,0.5679774,0.41703972,0.0
REC,16732,False,0,0.0,,171,filtered_top200,filtered_topk,False,False,False,171,0.5682971,0.41640198,0.0
REC,17418,False,0,0.0,,172,filtered_top200,filtered_topk,False,False,False,172,0.56476367,0.41630012,0.0
REC,22983,False,0,0.0,,173,filtered_top200,filtered_topk,False,False,False,173,0.54210174,0.4155698,0.0
REC,21735,False,0,0.0,,174,filtered_top200,filtered_topk,False,False,False,174,0.544912,0.41406405,0.0
REC,21260,False,0,0.0,,175,filtered_top200,filtered_topk,False,False,False,175,0.531211,0.41373318,0.0
REC,19978,False,0,0.0,,176,filtered_top200,filtered_topk,False,False,False,176,0.602639,0.41365567,0.0
REC,15839,False,0,0.0,,177,filtered_top200,filtered_topk,False,False,False,177,0.5517709,0.4130494,0.0
REC,5095,False,0,0.0,,178,filtered_top200,filtered_topk,False,False,False,178,0.5582225,0.41296437,0.0
REC,26721,False,0,0.0,,179,filtered_top200,filtered_topk,False,False,False,179,0.5707357,0.41229147,0.0
REC,27011,False,0,0.0,,180,filtered_top200,filtered_topk,False,False,False,180,0.55472225,0.41165587,0.0
REC,32358,False,0,0.0,,181,filtered_top200,filtered_topk,False,False,False,181,0.5319072,0.4106348,0.0
REC,29845,False,1,0.2,15.0,182,filtered_top200,filtered_topk,False,False,False,182,0.62036896,0.41028172,0.0
REC,6100,False,0,0.0,,183,filtered_top200,filtered_topk,False,False,False,183,0.56726116,0.40919536,0.0
REC,20813,False,1,0.2,12.0,184,filtered_top200,filtered_topk,False,False,False,184,0.5507795,0.4091492,0.0
REC,21871,False,0,0.0,,185,filtered_top200,filtered_topk,False,False,False,185,0.5480077,0.40908456,0.0
REC,30271,False,0,0.0,,186,filtered_top200,filtered_topk,False,False,False,186,0.5342433,0.4089364,0.0
REC,29597,False,0,0.0,,187,filtered_top200,filtered_topk,False,False,False,187,0.54801595,0.4088927,0.0
REC,19778,False,0,0.0,,188,filtered_top200,filtered_topk,False,False,False,188,0.5594974,0.4082543,0.0
REC,12910,False,0,0.0,,189,filtered_top200,filtered_topk,False,False,False,189,0.59771514,0.40626276,0.0
REC,25871,False,2,0.4,16.0,190,filtered_top200,filtered_topk,False,False,False,190,0.54205984,0.40618986,0.0
REC,12117,False,1,0.2,12.0,191,filtered_top200,filtered_topk,False,False,False,191,0.55593646,0.40598017,0.0
REC,29530,False,0,0.0,,192,filtered_top200,filtered_topk,False,False,False,192,0.60568565,0.40562662,0.0
REC,31708,False,0,0.0,,193,filtered_top200,filtered_topk,False,False,False,193,0.53800637,0.4045099,0.0
REC,12466,False,0,0.0,,194,filtered_top200,filtered_topk,False,False,False,194,0.5749788,0.40383437,0.0
REC,3222,False,0,0.0,,195,filtered_top200,filtered_topk,False,False,False,195,0.5809594,0.40382606,0.0
REC,21610,False,0,0.0,,196,filtered_top200,filtered_topk,False,False,False,196,0.60711336,0.40371045,0.0
REC,15610,False,0,0.0,,197,filtered_top200,filtered_topk,False,False,False,197,0.55497336,0.40170336,0.0
REC,29846,False,0,0.0,,198,filtered_top200,filtered_topk,False,False,False,198,0.5781942,0.40043518,0.0
REC,32410,False,0,0.0,,199,filtered_top200,filtered_topk,False,False,False,199,0.5512882,0.40011594,0.0
REC,14854,False,0,0.0,,200,filtered_top200,filtered_topk,False,False,False,200,0.61043125,0.3988619,0.0
QUO,9959,False,0,0.0,,1,filtered_top200,filtered_topk,False,False,False,1,0.80176735,1.6401216,0.0
QUO,664,True,5,1.0,1.6,2,filtered_top200,filtered_topk,False,False,False,2,0.84580696,1.55704,0.0
QUO,13430,True,3,0.6,1.0,3,filtered_top200,filtered_topk,False,False,False,3,0.8454664,1.5028424,0.0
QUO,23183,False,1,0.2,11.0,4,filtered_top200,filtered_topk,False,False,False,4,0.69438714,1.2429547,0.0
QUO,24744,False,0,0.0,,5,filtered_top200,filtered_topk,False,False,False,5,0.7034457,1.1981512,0.0
QUO,11660,False,0,0.0,,6,filtered_top200,filtered_topk,False,False,False,6,0.7301983,1.1554012,0.0
QUO,26485,False,1,0.2,2.0,7,filtered_top200,filtered_topk,False,False,False,7,0.76695395,1.1465749,0.0
QUO,18310,True,4,0.8,3.25,8,filtered_top200,filtered_topk,False,False,False,8,0.69003445,1.1376389,0.0
QUO,24761,False,0,0.0,,9,filtered_top200,filtered_topk,False,False,False,9,0.68448746,1.1246191,0.0
QUO,27061,False,0,0.0,,10,filtered_top200,filtered_topk,False,False,False,10,0.70389897,1.0776169,0.0
QUO,10916,False,0,0.0,,11,filtered_top200,filtered_topk,False,False,False,11,0.7577828,1.0747439,0.0
QUO,21125,False,0,0.0,,12,filtered_top200,filtered_topk,False,False,False,12,0.6681705,1.0735371,0.0
QUO,3459,False,0,0.0,,13,filtered_top200,filtered_topk,False,False,False,13,0.6741786,1.0465713,0.0
QUO,18730,False,0,0.0,,14,filtered_top200,filtered_topk,False,False,False,14,0.6894761,1.0299712,0.0
QUO,21203,False,0,0.0,,15,filtered_top200,filtered_topk,False,False,False,15,0.6503567,1.0045639,0.0
QUO,32508,False,0,0.0,,16,filtered_top200,filtered_topk,False,False,False,16,0.63441056,0.98138785,0.0
QUO,19840,True,3,0.6,8.0,17,filtered_top200,filtered_topk,False,False,False,17,0.6596893,0.95887923,0.0
QUO,14833,True,2,0.4,7.5,18,filtered_top200,filtered_topk,False,False,False,18,0.6195135,0.93190765,0.0
QUO,12544,False,1,0.2,2.0,19,filtered_top200,filtered_topk,False,False,False,19,0.6990037,0.9251966,0.0
QUO,26144,False,0,0.0,,20,filtered_top200,filtered_topk,False,False,False,20,0.6233975,0.90792394,0.0
QUO,29590,False,0,0.0,,21,filtered_top200,filtered_topk,False,False,False,21,0.6806871,0.86979294,0.0
QUO,19038,False,0,0.0,,22,filtered_top200,filtered_topk,False,False,False,22,0.62979233,0.8519321,0.0
QUO,3887,False,0,0.0,,23,filtered_top200,filtered_topk,False,False,False,23,0.60589683,0.84404707,0.0
QUO,6129,True,2,0.4,7.5,24,filtered_top200,filtered_topk,False,False,False,24,0.63322973,0.83534914,0.0
QUO,12337,False,0,0.0,,25,filtered_top200,filtered_topk,False,False,False,25,0.6525386,0.8277984,0.0
QUO,12340,False,0,0.0,,26,filtered_top200,filtered_topk,False,False,False,26,0.705194,0.82766515,0.0
QUO,18990,False,0,0.0,,27,filtered_top200,filtered_topk,False,False,False,27,0.63014925,0.8244792,0.0
QUO,8191,False,1,0.2,5.0,28,filtered_top200,filtered_topk,False,False,False,28,0.5922761,0.8111238,0.0
QUO,25210,False,0,0.0,,29,filtered_top200,filtered_topk,False,False,False,29,0.61821276,0.79797375,0.0
QUO,14247,True,3,0.6,4.0,30,filtered_top200,filtered_topk,False,False,False,30,0.5992004,0.7836807,0.0
QUO,13311,False,0,0.0,,31,filtered_top200,filtered_topk,False,False,False,31,0.5953406,0.75815296,0.0
QUO,19470,False,0,0.0,,32,filtered_top200,filtered_topk,False,False,False,32,0.6344855,0.75740546,0.0
QUO,3156,False,0,0.0,,33,filtered_top200,filtered_topk,False,False,False,33,0.640484,0.729612,0.0
QUO,21190,True,5,1.0,9.0,34,filtered_top200,filtered_topk,False,False,False,34,0.5743004,0.7292648,0.0
QUO,24074,False,0,0.0,,35,filtered_top200,filtered_topk,False,False,False,35,0.5926995,0.7109617,0.0
QUO,7350,False,0,0.0,,36,filtered_top200,filtered_topk,False,False,False,36,0.5946932,0.702732,0.0
QUO,28066,False,1,0.2,4.0,37,filtered_top200,filtered_topk,False,False,False,37,0.5714983,0.70047057,0.0
QUO,23594,False,0,0.0,,38,filtered_top200,filtered_topk,False,False,False,38,0.5678145,0.6926106,0.0
QUO,28770,False,0,0.0,,39,filtered_top200,filtered_topk,False,False,False,39,0.59335613,0.6911766,0.0
QUO,5260,False,0,0.0,,40,filtered_top200,filtered_topk,False,False,False,40,0.5662991,0.67789704,0.0
QUO,6885,False,0,0.0,,41,filtered_top200,filtered_topk,False,False,False,41,0.56781155,0.675831,0.0
QUO,17345,False,0,0.0,,42,filtered_top200,filtered_topk,False,False,False,42,0.5934593,0.67489207,0.0
QUO,5332,False,0,0.0,,43,filtered_top200,filtered_topk,False,False,False,43,0.61097443,0.65937144,0.0
QUO,580,False,0,0.0,,44,filtered_top200,filtered_topk,False,False,False,44,0.5760851,0.6475028,0.0
QUO,17247,False,0,0.0,,45,filtered_top200,filtered_topk,False,False,False,45,0.5853867,0.6389356,0.0
QUO,11733,False,0,0.0,,46,filtered_top200,filtered_topk,False,False,False,46,0.57935315,0.6386605,0.0
QUO,11071,False,2,0.4,7.5,47,filtered_top200,filtered_topk,False,False,False,47,0.5587238,0.62702876,0.0
QUO,4111,False,0,0.0,,48,filtered_top200,filtered_topk,False,False,False,48,0.56713533,0.62651795,0.0
QUO,32486,False,0,0.0,,49,filtered_top200,filtered_topk,False,False,False,49,0.585912,0.62420243,0.0
QUO,7851,False,0,0.0,,50,filtered_top200,filtered_topk,False,False,False,50,0.5834698,0.61534667,0.0
QUO,8658,False,0,0.0,,51,filtered_top200,filtered_topk,False,False,False,51,0.58891463,0.6098685,0.0
QUO,21907,False,0,0.0,,52,filtered_top200,filtered_topk,False,False,False,52,0.56459755,0.6045854,0.0
QUO,21859,False,0,0.0,,53,filtered_top200,filtered_topk,False,False,False,53,0.58918935,0.6015725,0.0
QUO,1824,False,0,0.0,,54,filtered_top200,filtered_topk,False,False,False,54,0.56821704,0.59993196,0.0
QUO,3780,False,0,0.0,,55,filtered_top200,filtered_topk,False,False,False,55,0.56722534,0.5942888,0.0
QUO,26391,False,0,0.0,,56,filtered_top200,filtered_topk,False,False,False,56,0.5698229,0.59266645,0.0
QUO,28393,False,0,0.0,,57,filtered_top200,filtered_topk,False,False,False,57,0.56168526,0.5921306,0.0
QUO,30561,False,0,0.0,,58,filtered_top200,filtered_topk,False,False,False,58,0.5694744,0.58850276,0.0
QUO,8890,True,3,0.6,5.666666666666667,59,filtered_top200,filtered_topk,False,False,False,59,0.5671242,0.58436954,0.0
QUO,29782,False,0,0.0,,60,filtered_top200,filtered_topk,False,False,False,60,0.59722084,0.5794821,0.0
QUO,15679,True,3,0.6,6.333333333333333,61,filtered_top200,filtered_topk,False,False,False,61,0.5556584,0.57501346,0.0
QUO,4915,False,0,0.0,,62,filtered_top200,filtered_topk,False,False,False,62,0.57983255,0.56924653,0.0
QUO,13490,False,0,0.0,,63,filtered_top200,filtered_topk,False,False,False,63,0.5694325,0.56838286,0.0
QUO,3284,False,1,0.2,8.0,64,filtered_top200,filtered_topk,False,False,False,64,0.5852449,0.56804985,0.0
QUO,6222,False,0,0.0,,65,filtered_top200,filtered_topk,False,False,False,65,0.59440416,0.56654,0.0
QUO,24943,False,0,0.0,,66,filtered_top200,filtered_topk,False,False,False,66,0.60806274,0.56402653,0.0
QUO,20440,False,0,0.0,,67,filtered_top200,filtered_topk,False,False,False,67,0.5658389,0.56182754,0.0
QUO,2995,False,0,0.0,,68,filtered_top200,filtered_topk,False,False,False,68,0.64455986,0.56069,0.0
QUO,9963,False,0,0.0,,69,filtered_top200,filtered_topk,False,False,False,69,0.58370966,0.5577351,0.0
QUO,31246,False,0,0.0,,70,filtered_top200,filtered_topk,False,False,False,70,0.56819695,0.55340064,0.0
QUO,420,False,0,0.0,,71,filtered_top200,filtered_topk,False,False,False,71,0.56304693,0.55141044,0.0
QUO,10234,False,0,0.0,,72,filtered_top200,filtered_topk,False,False,False,72,0.56010014,0.54765195,0.0
QUO,22317,False,1,0.2,3.0,73,filtered_top200,filtered_topk,False,False,False,73,0.54951847,0.5415944,0.0
QUO,10919,False,0,0.0,,74,filtered_top200,filtered_topk,False,False,False,74,0.55181557,0.5405424,0.0
QUO,27211,False,0,0.0,,75,filtered_top200,filtered_topk,False,False,False,75,0.5714195,0.53994936,0.0
QUO,6786,False,0,0.0,,76,filtered_top200,filtered_topk,False,False,False,76,0.55532604,0.5389924,0.0
QUO,6579,False,0,0.0,,77,filtered_top200,filtered_topk,False,False,False,77,0.57390654,0.538446,0.0
QUO,26571,False,0,0.0,,78,filtered_top200,filtered_topk,False,False,False,78,0.5389434,0.53394324,0.0
QUO,28215,False,0,0.0,,79,filtered_top200,filtered_topk,False,False,False,79,0.56919867,0.5263882,0.0
