label,step_k,auc_mean,auc_std,average_precision_mean,f1_mean,precision_lift_at_50_mean,n_folds
GI,70,0.928550175440205,0.008098274001398209,0.669576269773579,0.5431375277509252,0.6516334105253959,5
GI,71,0.9285445838122663,0.008106265998553465,0.6697819746316707,0.5409984903177701,0.6556334105253959,5
GI,72,0.9285708124555914,0.008134237937367781,0.6709047029743366,0.5415436204062842,0.6556334105253959,5
GI,73,0.9285876659721728,0.00816467420237795,0.6710121405340601,0.5455956860542752,0.6556334105253959,5
GI,74,0.9285839327728695,0.008187807563691658,0.6727312869790654,0.5428558467974944,0.6556334105253959,5
GI,75,0.928580310890396,0.008186042138199612,0.6731179141470306,0.543182776355971,0.6556334105253959,5
GI,76,0.9285504093222763,0.008186207023371288,0.6704999795710677,0.5525557317257728,0.6516334105253959,5
GI,77,0.9285843688080014,0.008129269040492607,0.6710260220290706,0.5538281702783908,0.6476334105253959,5
GI,78,0.9286357214157217,0.007990505113836551,0.6701183875527386,0.5576889807688975,0.6516334105253959,5
GI,79,0.9287613262751885,0.008080122816890058,0.6704716510484089,0.5631090545469298,0.6516334105253959,5
GI,80,0.9287819640333945,0.008153405250908276,0.6709925989976465,0.5619987284688318,0.6516334105253959,5
GI,81,0.9287950829711505,0.00817168270454735,0.67101725515309,0.5629928851207583,0.6556334105253959,5
GI,82,0.9288007050546945,0.008192210328892018,0.6728521351973835,0.564215145067053,0.6556334105253959,5
GI,83,0.9288999202912074,0.008142618699421454,0.6724364148714346,0.5603910359914173,0.6556334105253959,5
GI,84,0.9288718261094016,0.008142225267992659,0.6732756500712629,0.564566133816729,0.6556334105253959,5
GI,85,0.9288905295652512,0.008116809518846541,0.6728643072597081,0.5603796681684924,0.6556334105253959,5
GI,86,0.9288963948691707,0.008060084830926335,0.6749129502705924,0.5643626439324116,0.6596334105253959,5
GI,87,0.9289699188393132,0.008002855205572411,0.6743201701012378,0.5640938892629374,0.6556334105253959,5
GI,88,0.928996138993271,0.007957742358019102,0.6738319834942201,0.5617654290990327,0.6596334105253959,5
GI,89,0.9289892242974268,0.007851962676309335,0.6742211184361354,0.569864029777811,0.6516334105253959,5
GI,90,0.9291001772516237,0.007727229166155607,0.6755928425594497,0.5703068387000283,0.6516334105253959,5
GI,91,0.9290665368599947,0.007696393176042436,0.6741544382129472,0.5676783742564642,0.6476334105253959,5
GI,92,0.9290965880532147,0.007653882850738221,0.6728815157913492,0.5621961385922575,0.6436334105253959,5
GI,93,0.9294491260122004,0.007559931382864669,0.6739492064863226,0.5686585994894602,0.6476334105253959,5
GI,94,0.9296405290930302,0.007472124561605869,0.6776419441901533,0.56841302784434,0.6516334105253959,5
GI,95,0.9299683827307337,0.007307457766361921,0.6778521753755405,0.5709558835294285,0.6476334105253959,5
GI,96,0.9301967112700151,0.007234332103935944,0.6785014369094914,0.5728857770200306,0.6476334105253959,5
GI,97,0.9302378989214747,0.00721274515280358,0.6793223367129342,0.5706417934020281,0.6476334105253959,5
GI,98,0.9304512394826554,0.007065015361049529,0.6792152210548934,0.5737032090032038,0.6476334105253959,5
GI,99,0.9307187986619823,0.007019315884918574,0.6802125346126691,0.5777164890960769,0.6476334105253959,5
GI,100,0.9308534837487935,0.006980836845493736,0.6814093079407906,0.5791877684970843,0.6476334105253959,5
GI,101,0.930993936299565,0.0069199779706562705,0.683135468662354,0.5825191605473294,0.6516334105253959,5
GI,102,0.9311642237769225,0.006985096210332959,0.6819663519282899,0.5809043702628609,0.6516334105253959,5
GI,103,0.9311734380301544,0.006986298417235576,0.6805059876150681,0.5807108794939493,0.6556334105253959,5
GI,104,0.9311507944466719,0.007002836522407375,0.68135142230456,0.5767909317522018,0.6516334105253959,5
GI,105,0.9311768132965057,0.007026378892180407,0.6832650892642884,0.5839533523495506,0.6476334105253959,5
GI,106,0.9313694806563717,0.0071080973969243596,0.6845864359717057,0.5804619275878945,0.6556334105253959,5
GI,107,0.9315359951405163,0.007241238934222887,0.6840507980226844,0.5845494250732243,0.6556334105253959,5
GI,108,0.9314534371039643,0.007282756093761553,0.6837855128938373,0.5824759952143569,0.6556334105253959,5
GI,109,0.931410140905883,0.007356034485212535,0.6828872969048712,0.58150352724716,0.6596334105253959,5
GI,110,0.9318536535785877,0.007297326847535831,0.6829817861969293,0.5885576571600114,0.6636334105253959,5
GI,111,0.9319919173582158,0.007275120144970023,0.6837049189832803,0.5979852834823702,0.6596334105253959,5
GI,112,0.9319036493731675,0.00727274473044526,0.6819709451098932,0.600753898654736,0.6556334105253959,5
GI,113,0.9318621726587487,0.007263101835967219,0.6824757028900355,0.5967386639211665,0.6636334105253959,5
GI,114,0.9317403288012633,0.007217051676637017,0.6814333429098618,0.6017153643200703,0.6716334105253959,5
GI,115,0.931689572571601,0.007269661629748569,0.6814802959899579,0.6040636426121828,0.6716334105253959,5
GI,116,0.9315919505771104,0.007346809100944893,0.6813662801237815,0.6042118140604913,0.6676334105253959,5
GI,117,0.9315916450660019,0.0073672883093297255,0.6831887488862296,0.6072805880001804,0.6676334105253959,5
GI,118,0.9313891262197656,0.007391842092953027,0.681684942452504,0.6030293544887192,0.6716334105253959,5
GI,119,0.9313007696269452,0.007386016260549325,0.6823161991202609,0.6070624800879612,0.6756334105253959,5
GI,120,0.9310757908859127,0.007356308919000145,0.6831870799330823,0.6041998977209089,0.6756334105253959,5
GI,121,0.9309275289660928,0.007365937676679646,0.68178492838938,0.6056202755736162,0.6756334105253958,5
GI,122,0.930674389401721,0.007346391061756116,0.6806566199236954,0.6073831214053668,0.6716334105253959,5
GI,123,0.9303933542006227,0.007263163695051164,0.6807931497098412,0.6048641622557424,0.6676334105253959,5
GI,124,0.93053528528084,0.007289069678102838,0.680456867467528,0.601795698332686,0.6636334105253959,5
GI,125,0.9306789634728627,0.007447607053161198,0.6802125884978272,0.6070511496122581,0.6636334105253959,5
GI,126,0.9306542429656519,0.007565380699918806,0.6795060313174793,0.606224986773639,0.6796334105253959,5
GI,127,0.9305508436383111,0.007646460933250602,0.6772590619595773,0.6073599879008619,0.6796334105253959,5
GI,128,0.9304717919227192,0.007735071814864126,0.6779839885257193,0.6045598694048876,0.6796334105253959,5
GI,129,0.9303083499528617,0.007821147655315946,0.6777729940497099,0.6085855677132079,0.683633410525396,5
GI,130,0.9302946609540864,0.007986455823603826,0.6789672712955631,0.6081216121177672,0.683633410525396,5
GI,131,0.9302322167756563,0.008177515581071073,0.6782246114584904,0.6034330881784841,0.683633410525396,5
GI,132,0.9300706084030347,0.00828061976904484,0.6784561725318483,0.603868049116956,0.6916334105253958,5
GI,133,0.9298042151321997,0.008316870471030052,0.6786492403485169,0.6025322161012117,0.6796334105253959,5
GI,134,0.9295734752942325,0.008345898284854705,0.6778925520008237,0.5974273838867141,0.683633410525396,5
GI,135,0.9295372782235015,0.008539612791429676,0.6755008789622136,0.5969231858822323,0.6796334105253959,5
GI,136,0.9292987572436322,0.008651225608690973,0.6733409692436568,0.6002484135830999,0.6756334105253959,5
GI,137,0.9289777753243506,0.008754013493816203,0.6727858303500158,0.591504897452034,0.6756334105253959,5
GI,138,0.9286400086523632,0.00883014096350344,0.6745497044627455,0.5845942156586637,0.6676334105253958,5
GI,139,0.9283829258829627,0.008893971206744029,0.6761444337839996,0.592629164572396,0.6716334105253959,5
GI,140,0.9281202806678236,0.008941903181750487,0.6743150307384582,0.592781806111705,0.6676334105253958,5
GI,141,0.9277825373415967,0.009019778111956743,0.6756328506729768,0.5925892627894915,0.6716334105253959,5
GI,142,0.9276941084830364,0.00918004693992736,0.6744774983265653,0.5916410508867266,0.6716334105253959,5
GI,143,0.9273639038211556,0.009250830982843723,0.6735936596386048,0.5936031234374175,0.6676334105253959,5
GI,144,0.9270563476241435,0.009265635037152178,0.6730423843837693,0.5899106171817842,0.6636334105253959,5
GI,145,0.9267842479066758,0.009304385244695896,0.6705595722451656,0.5928933569229654,0.6556334105253959,5
GI,146,0.9264972850048082,0.009285093794097395,0.6688646638808708,0.5870374995374995,0.6636334105253959,5
GI,147,0.9261356806136998,0.009186550765718473,0.6674233564372124,0.5900729463456822,0.6676334105253958,5
GI,148,0.9260284554468343,0.008707243597623844,0.6670421091153563,0.5808712282695554,0.6716334105253958,5
GI,149,0.9256555912894251,0.00862508274784862,0.6671535913304257,0.580375144868394,0.6756334105253959,5
GI,150,0.9252411771968037,0.008636849878495563,0.6664953188280108,0.5773387945044376,0.6716334105253958,5
GI,151,0.9249164996436694,0.008695996487903562,0.6646530444748195,0.5790245901168306,0.6636334105253959,5
GI,152,0.9246103978875228,0.008811143382609002,0.6643456087260968,0.5775336606567956,0.6596334105253959,5
GI,153,0.924224063120314,0.00883511372688884,0.662945715250172,0.5812059230475333,0.6636334105253959,5
GI,154,0.9240291328134571,0.008747124747460996,0.6630106755703286,0.5818671241475191,0.6516334105253959,5
GI,155,0.9238414639931017,0.008730236916820856,0.6638597928482406,0.5826934262783133,0.6556334105253958,5
GI,156,0.9234233813264862,0.008684927889517188,0.6615967562526429,0.5808617141150222,0.6476334105253959,5
GI,157,0.9230395083696992,0.00850651812335463,0.6623132741046766,0.5829310503511682,0.6436334105253959,5
GI,158,0.9225427580252484,0.008413810870963642,0.6595527422502449,0.5800087419605557,0.6436334105253959,5
GI,159,0.9220891231614712,0.008346409271777414,0.657277473990555,0.5843534702972601,0.6396334105253959,5
GI,160,0.9221146398652245,0.008701597928728164,0.6587288706098744,0.5835173910514201,0.6436334105253959,5
GI,161,0.921752663533708,0.008684726085666799,0.6584273164263766,0.586246474300785,0.6396334105253959,5
GI,162,0.9211808364077048,0.008637686831344592,0.6568888480388194,0.5836035487432586,0.6356334105253959,5
GI,163,0.9205734246127092,0.008566474809385358,0.655655631844391,0.5828068969756501,0.6316334105253959,5
GI,164,0.9199717966237063,0.008460638060599242,0.6536012811404627,0.5829323587246279,0.6396334105253959,5
GI,165,0.9193794565331974,0.008400285215206176,0.6525064874268579,0.575698233316471,0.6476334105253958,5
GI,166,0.9188225776975022,0.008394606424811744,0.6510145569932854,0.5794407513865173,0.6476334105253959,5
GI,167,0.9182300575262878,0.00836963767342696,0.6493887664150823,0.578093865381428,0.6476334105253959,5
GI,168,0.9175776519780874,0.008315879722841188,0.6523539709578061,0.5873743433433051,0.6516334105253959,5
GI,169,0.916981895023327,0.00816037263353158,0.6504329957529826,0.5884152241541656,0.6516334105253959,5
GI,170,0.9162287618578157,0.007956375946374775,0.6496282516373416,0.5814918605241186,0.6636334105253959,5
GI,171,0.9158670980411356,0.008120492339944097,0.6500322023217482,0.5873269023331716,0.6556334105253959,5
GI,172,0.9151793957196143,0.008000710178322124,0.6478564543716987,0.5842616411145102,0.6516334105253959,5
GI,173,0.914530904088125,0.008005678888825859,0.6460422231442775,0.5906063324264179,0.6476334105253959,5
GI,174,0.9139326355540266,0.007866604764154413,0.6464736370337942,0.5873681671409974,0.6516334105253959,5
GI,175,0.9130235910181049,0.007766772424894039,0.645695401580262,0.5876985768600862,0.6556334105253958,5
GI,176,0.9121031982142276,0.007777620962252363,0.6427308891441296,0.5841596896005805,0.6596334105253959,5
GI,177,0.9113456165140947,0.007985671027823946,0.6427229511078274,0.5840306292657489,0.6596334105253958,5
GI,178,0.9105974168383163,0.0080308991246503,0.64076205365806,0.5799718292604072,0.6436334105253959,5
GI,179,0.909871749641425,0.00787468423934253,0.6398586551959737,0.5767618502270803,0.6356334105253959,5
GI,180,0.9100701639846527,0.007914376785156135,0.6408100517078288,0.5720403094280627,0.6556334105253959,5
GI,181,0.9091596383724753,0.007716441681196208,0.6370917805053711,0.5737516492799313,0.6476334105253959,5
GI,182,0.9082465900386655,0.007704451487731349,0.6340955677891845,0.5705989766523426,0.6436334105253959,5
GI,183,0.9071219179059922,0.007581553742626187,0.6335630932906491,0.5662163211502695,0.6396334105253959,5
GI,184,0.9059506928416784,0.007379430537355157,0.6283057067322394,0.5615024789472549,0.6436334105253959,5
GI,185,0.9048052263219712,0.007294667319530592,0.6251827567516293,0.5610654557142645,0.6396334105253959,5
GI,186,0.9037999796382523,0.007304621089148044,0.6217918382372988,0.5625093425340651,0.6316334105253959,5
GI,187,0.9027346164545206,0.007418167591500762,0.6187004430799152,0.5601635532280531,0.6356334105253959,5
GI,188,0.9016152162189872,0.007464208536174312,0.6160999623947682,0.54926693237183,0.6236334105253959,5
GI,189,0.9004021306147323,0.007375117342042395,0.6141664449392016,0.5434305063056856,0.6196334105253959,5
GI,190,0.8990225375300606,0.007272584752738826,0.6119283041149932,0.5401030899538688,0.6156334105253959,5
GI,191,0.8974854067244238,0.007232721582848652,0.6090093827003831,0.5355604337856759,0.6116334105253959,5
GI,192,0.8957137318891816,0.007203842417861769,0.6072485294920897,0.540255838732729,0.6156334105253959,5
GI,193,0.8949792316116536,0.006345473466454482,0.6066723211838341,0.5364817656432663,0.6116334105253959,5
GI,194,0.8932746597074228,0.006039345538553462,0.6055770103815785,0.5243843846126853,0.6236334105253959,5
GI,195,0.890985376894909,0.00598873149095472,0.5999047738402465,0.524595146477844,0.6156334105253959,5
GI,196,0.8882778604111575,0.005965813731156699,0.596243834226436,0.5327876409458301,0.6156334105253959,5
GI,197,0.8852823591179403,0.005921973442180757,0.5881658043376203,0.515348979567191,0.6036334105253959,5
GI,198,0.8815948112816816,0.006106464019043624,0.5822725440573502,0.5099236447763121,0.6036334105253959,5
GI,199,0.8768738867123211,0.00688191217099491,0.5754783552543553,0.5053426597079437,0.5996334105253959,5
GI,200,0.8674164036607597,0.008733961567306735,0.5607253294534646,0.49499995631957905,0.5916334105253959,5
QUC,1,0.8312733497128508,0.018801736416590685,0.3782989040758843,0.2870242140489932,0.3070929919405131,5
QUC,2,0.8641254405947555,0.017182061628007894,0.48252328656975746,0.45928380903209315,0.4750929919405132,5
QUC,3,0.8819068918892906,0.015056042492475868,0.5165849324746203,0.5381831118646115,0.3990929919405132,5
QUC,4,0.8916154591277999,0.013457179526117878,0.5462661582093917,0.5783096834628212,0.4110929919405132,5
QUC,5,0.8984136010861008,0.011848958372443794,0.5591864564239117,0.572909512175519,0.4630929919405132,5
QUC,6,0.9037786789634976,0.011214669088540298,0.5733603149943305,0.5852974998048962,0.4590929919405132,5
QUC,7,0.908950184884894,0.011066578246251336,0.5920019623037381,0.5960240475266367,0.4750929919405132,5
QUC,8,0.912747449804218,0.01088713349218595,0.6137601355025731,0.6088022607782987,0.5430929919405132,5
QUC,9,0.9160764486772873,0.01062046499376479,0.6246740569720148,0.6214530799602742,0.5510929919405132,5
QUC,10,0.9189695691110609,0.010261813219563418,0.6351726825405846,0.6313233205583939,0.5750929919405131,5
QUC,11,0.9215632659306129,0.010052394201663173,0.6465117480662258,0.635972427448308,0.6030929919405131,5
QUC,12,0.9238312416277468,0.009981539101432802,0.6554501093419942,0.6471924188360056,0.6150929919405131,5
QUC,13,0.9262461644481317,0.00913231944713979,0.6624429001824877,0.6473653464128187,0.6110929919405131,5
QUC,14,0.9281240732546847,0.00865680117824603,0.67166864168654,0.6516678722860978,0.6590929919405132,5
QUC,15,0.9303873319382314,0.008770173076726118,0.6805940232873746,0.6588483791180069,0.6590929919405132,5
QUC,16,0.9319492313098914,0.008522071372278055,0.6858297053303926,0.6620513883894826,0.6630929919405132,5
QUC,17,0.9333814811345904,0.008208499734256901,0.6974128534610378,0.6663347930379394,0.6750929919405132,5
QUC,18,0.9347242971475822,0.008032834300133527,0.7021472177656226,0.6724342806097114,0.6750929919405132,5
QUC,19,0.9359666523569083,0.007805605746418535,0.7045543839146823,0.673459673406113,0.6750929919405132,5
QUC,20,0.93712140139282,0.007624639150331482,0.7085214814927657,0.6777647441272754,0.6830929919405132,5
QUC,21,0.9384495793498931,0.00716917956077633,0.7176242346937209,0.6807229468320954,0.6830929919405131,5
QUC,22,0.9395283877090321,0.00705895984918657,0.7210736246837628,0.6805669756192437,0.6870929919405132,5
QUC,23,0.940479569608043,0.006841136210164778,0.7236897552775843,0.6841411193295219,0.6950929919405132,5
QUC,24,0.941272607262005,0.006742752408515054,0.727180064368639,0.6816796261301554,0.6990929919405132,5
QUC,25,0.9420792197132245,0.006639770572354508,0.7269238609800253,0.6860187023322253,0.6870929919405132,5
QUC,26,0.9428287634307015,0.006505622095622536,0.7298554522200231,0.6896720302203472,0.6870929919405132,5
QUC,27,0.9434720886435283,0.0064040117097419955,0.7310007749398661,0.6923193557351184,0.6870929919405132,5
QUC,28,0.9440986630203071,0.0063653493271112385,0.7324715110519684,0.6911291641671914,0.6910929919405132,5
QUC,29,0.9446697719415885,0.006355980692307824,0.7345327776620517,0.6959982446097434,0.6910929919405132,5
QUC,30,0.9451753586838528,0.006330629184111841,0.7351587421085679,0.6975275342647694,0.6830929919405132,5
QUC,31,0.9456757654902936,0.006317038693651131,0.7377238446628717,0.6926976975767111,0.6990929919405132,5
QUC,32,0.946181296987912,0.006275714897554071,0.7401944653020259,0.6952694102792901,0.7030929919405132,5
QUC,33,0.9466398167289176,0.006256645525837582,0.7434076375305597,0.6978098384944772,0.7030929919405131,5
QUC,34,0.947064635206994,0.006222165722465332,0.7460885004073174,0.6997928670762752,0.7070929919405131,5
QUC,35,0.9475029709974627,0.006192986586219638,0.7493669585768828,0.6963362244438106,0.7070929919405131,5
QUC,36,0.947953234432466,0.0061741357500759795,0.7513171991397642,0.7007123623382256,0.7070929919405131,5
QUC,37,0.9484473296966092,0.006233197521845444,0.7542971026874931,0.702302021338409,0.7190929919405132,5
QUC,38,0.9488033033704717,0.00619741522017222,0.7555435952870531,0.7069636768778929,0.727092991940513,5
QUC,39,0.9491474987759126,0.006167492693273885,0.7546290534698924,0.7077950385144798,0.7230929919405131,5
QUC,40,0.9494931986363531,0.006071835029192044,0.7565181574598546,0.704153826309229,0.727092991940513,5
QUC,41,0.9500531409112691,0.005746398169490715,0.7578964332592085,0.7053802509591441,0.723092991940513,5
QUC,42,0.9503502918021779,0.0056819953477687795,0.7587472886425025,0.7101856611674798,0.723092991940513,5
QUC,43,0.9505971224711522,0.005652244836404984,0.7574135271385136,0.7095262278640402,0.723092991940513,5
QUC,44,0.9508827843777687,0.005670359868169473,0.760262109495596,0.7106350112997148,0.7350929919405131,5
QUC,45,0.9511330662097883,0.005653880060224746,0.761146337330982,0.7050117563494803,0.7350929919405131,5
QUC,46,0.951378286372641,0.005650613365173346,0.7610365705790445,0.7075352814435979,0.739092991940513,5
QUC,47,0.9515664741524745,0.005651546058357006,0.7631852460874067,0.7096252172831392,0.743092991940513,5
QUC,48,0.9517630417885016,0.005625822512995594,0.7631813563891894,0.7086213281800897,0.7430929919405133,5
QUC,49,0.9519461498506111,0.005623094904535116,0.7628792516634334,0.7103757500388025,0.7390929919405133,5
QUC,50,0.9521611932067826,0.005602087196522959,0.7648090338755622,0.7073167164359951,0.7350929919405131,5
QUC,51,0.9523610951340522,0.0056417223329687195,0.7633232619028462,0.7095707011188223,0.7350929919405131,5
QUC,52,0.952520579748626,0.00564098699093044,0.7638672330806374,0.7100775982641092,0.7390929919405131,5
QUC,53,0.9526566516230549,0.0056271792572277005,0.7647258248328683,0.7100241704294126,0.7390929919405131,5
QUC,54,0.9528078321684665,0.005606563592066047,0.7665962637149214,0.7123466777052849,0.743092991940513,5
QUC,55,0.952943869340635,0.005589877341121757,0.7665261982241364,0.7124912854017685,0.7470929919405132,5
QUC,56,0.9531051957111074,0.0055636948871677335,0.7662252915108125,0.714579964181672,0.7470929919405132,5
QUC,57,0.9532395188198606,0.005550080507596818,0.7687821221453394,0.7132707558255756,0.7430929919405131,5
QUC,58,0.953390689094079,0.005536780231877723,0.7702483793958718,0.7177432891425495,0.751092991940513,5
QUC,59,0.9536127108592506,0.005368817380735645,0.770638604665751,0.714249573017724,0.743092991940513,5
QUC,60,0.9537083609828135,0.0053630532053336915,0.7705562004938113,0.7142054970035258,0.743092991940513,5
QUC,61,0.9537972534223511,0.005353328450914117,0.7720383909860169,0.7142683235857052,0.7470929919405132,5
QUC,62,0.9538862558016928,0.005374428363149396,0.7709593239781894,0.7183795880408429,0.7470929919405132,5
QUC,63,0.9539517330072569,0.005369567049503369,0.7715097520852161,0.7191808125050492,0.7470929919405132,5
QUC,64,0.9540273149531109,0.005365520001518303,0.7733573923256459,0.7153751676467881,0.7430929919405133,5
QUC,65,0.9541045659889269,0.005372879058658578,0.7743576489430289,0.7158441619146358,0.7430929919405133,5
QUC,66,0.9542205999497375,0.005406902538878504,0.774083361157813,0.7202301704692952,0.7350929919405133,5
QUC,67,0.9543720461935763,0.0053021350719794046,0.7749800519252171,0.7205317674368112,0.7430929919405133,5
QUC,68,0.9544915307679442,0.005238246878682623,0.77608578815949,0.720485528615258,0.7510929919405133,5
QUC,69,0.9545840737077498,0.005186916638395351,0.7750888935832275,0.7231171075626265,0.7470929919405132,5
QUC,70,0.9546563916122478,0.0051570099308818566,0.7744286347137873,0.7223369170869438,0.7470929919405132,5
QUC,71,0.9547520919927995,0.00514218672232149,0.7762821321257419,0.7232040735656252,0.7470929919405132,5
QUC,72,0.9548711182099057,0.005164344374596708,0.7777176060396973,0.7252429208064326,0.7470929919405132,5
QUC,73,0.9549265073288836,0.005163435242033694,0.7768960646838493,0.7279166554072269,0.7430929919405133,5
QUC,74,0.9550343010879075,0.0052694402193480625,0.7780741830739876,0.7294584698507725,0.7470929919405132,5
QUC,75,0.9550628507347632,0.0052662904256243846,0.7789307261946371,0.7255697463885492,0.751092991940513,5
QUC,76,0.9551367480359267,0.005265285055508989,0.7795380103786178,0.7259827479553949,0.751092991940513,5
QUC,77,0.9551602751540452,0.005269432267946407,0.7800808918095596,0.7243173982025641,0.751092991940513,5
QUC,78,0.9551770490263077,0.0052617209101686775,0.7809895703485388,0.7245894181476957,0.751092991940513,5
QUC,79,0.9552107355798745,0.005278751712820428,0.7801293522038698,0.7264378834269667,0.751092991940513,5
QUC,80,0.9552107330860459,0.00527674682186846,0.7803211319743306,0.7269308328285546,0.751092991940513,5
QUC,81,0.9552157781015094,0.005275551499315156,0.7808105513665403,0.7264636732871426,0.751092991940513,5
QUC,82,0.9552359670397035,0.0052818632627033135,0.781089582689963,0.7251264080171307,0.751092991940513,5
QUC,83,0.9552527550718407,0.005303990978823745,0.7807551551608102,0.7248856463657287,0.751092991940513,5
QUC,84,0.9553130759272837,0.005264863874615348,0.7823818708293665,0.726453886666037,0.7630929919405132,5
QUC,85,0.9554864534079449,0.00528325620139823,0.7822807694558193,0.7277749285806848,0.759092991940513,5
QUC,86,0.9554915150771123,0.005286186877978891,0.7816104097256441,0.7285481568988234,0.759092991940513,5
QUC,87,0.9555635384139454,0.005328950463404596,0.7826782368240892,0.7280588300599196,0.759092991940513,5
QUC,88,0.9555668957414021,0.005324502888210864,0.7820916482934958,0.7285376911470636,0.759092991940513,5
QUC,89,0.9555618648858133,0.005321605373358819,0.7815130606116438,0.7288416302752259,0.7550929919405132,5
QUC,90,0.9555752922512994,0.005327091234251811,0.7816330319220055,0.7292733604083204,0.7550929919405132,5
QUC,91,0.9555769618907494,0.005333197880541587,0.7810159197631811,0.7296143099222434,0.7550929919405132,5
QUC,92,0.9555735223937504,0.005352009572719391,0.7817266863929941,0.7300474624720195,0.7550929919405132,5
QUC,93,0.9555937507682526,0.005398733367120461,0.7810976159875697,0.7305446230848986,0.751092991940513,5
QUC,94,0.9555937155165044,0.005423301884742717,0.782385087225364,0.7282496511119362,0.7550929919405132,5
QUC,95,0.9556036847869468,0.005428759930347051,0.7822291852331724,0.7292097461413307,0.751092991940513,5
QUC,96,0.9555851121878979,0.005435223230810868,0.7821747379958612,0.7284334026459541,0.751092991940513,5
QUC,97,0.9555614945733852,0.005445262395758009,0.7813010260434574,0.7279025565988471,0.7470929919405132,5
QUC,98,0.9555462484882147,0.00543761349633331,0.7831462721896294,0.7284409896172249,0.747092991940513,5
QUC,99,0.9555176558122469,0.005454679389818112,0.7826836537043989,0.728917484711286,0.747092991940513,5
QUC,100,0.9554873465790349,0.005466316443136461,0.7822397346462678,0.7297405921884378,0.747092991940513,5
QUC,101,0.9554553935322938,0.005465665851071083,0.7814583548044273,0.7280738241862931,0.747092991940513,5
QUC,102,0.9554369383545351,0.005481949215901412,0.7819867095198803,0.728917484711286,0.747092991940513,5
QUC,103,0.9553831405941471,0.0055032542486466735,0.781405952642014,0.728919850704369,0.747092991940513,5
QUC,104,0.9553226256850167,0.005520128542793956,0.7816655012997685,0.7208415409942261,0.7510929919405132,5
QUC,105,0.9553226575975703,0.005542153448299716,0.7817989027325221,0.7212131013290675,0.7510929919405132,5
QUC,106,0.9552587159564624,0.005552801204299896,0.7817097735461898,0.7200757781274038,0.755092991940513,5
QUC,107,0.9552452494505459,0.005533920260017508,0.7801293106452427,0.7178828859443763,0.7470929919405132,5
QUC,108,0.9552385961269112,0.005579847260660164,0.7800742468601009,0.7195766480400299,0.7470929919405132,5
QUC,109,0.9551712996521748,0.005621979840837364,0.7808587086028155,0.7200920288427215,0.7470929919405132,5
QUC,110,0.9551376919289561,0.005658575944914745,0.7816033988568654,0.7170966307600268,0.751092991940513,5
QUC,111,0.9550955677807209,0.0056507496105948135,0.7822250751872882,0.7185385693257865,0.7510929919405132,5
QUC,112,0.9550768730263337,0.005647754841358024,0.7826982075740414,0.7182065236997144,0.7470929919405132,5
QUC,113,0.9550950550241788,0.005706125129811184,0.7822308352207761,0.7188241538015504,0.7550929919405132,5
QUC,114,0.9551801376120208,0.005855548625767706,0.7844325883815182,0.7190732928862673,0.759092991940513,5
QUC,115,0.9552217426212033,0.005987521739988978,0.7863163062294867,0.7217174275392103,0.7550929919405133,5
QUC,116,0.9552437211562346,0.006093036442956853,0.7864736382050246,0.722925494609657,0.7550929919405133,5
QUC,117,0.955275881063953,0.006017422803053623,0.7867926600052243,0.7220157981898314,0.7470929919405133,5
QUC,118,0.9552743422025708,0.005998518229136787,0.7857948938885099,0.7224331075565987,0.7430929919405131,5
QUC,119,0.9552641855568293,0.005973903715209978,0.7848935171300959,0.7219635132862093,0.7430929919405131,5
QUC,120,0.9552204997646074,0.0059852730616618,0.7848692533489745,0.7241847718314349,0.7430929919405131,5
QUC,121,0.9551364816189384,0.006000683976685835,0.7853478628560235,0.7241500099356369,0.7430929919405131,5
QUC,122,0.9550457366028219,0.006014252312083825,0.7860760025137689,0.7183830621972072,0.7470929919405132,5
QUC,123,0.9549634550072948,0.006016964342314346,0.7852736403024159,0.71659041829949,0.7430929919405131,5
QUC,124,0.9548879433113274,0.005991495171948765,0.7849656306261006,0.7190741440342991,0.7390929919405131,5
QUC,125,0.9548410489760052,0.006006429951267348,0.7841737224296282,0.7211467592038019,0.7350929919405133,5
QUC,126,0.9548825876239831,0.0059381259057582885,0.7837230110561297,0.7198757425862079,0.7390929919405131,5
QUC,127,0.9548758107501568,0.005917512480203637,0.7879463655190447,0.723275262688883,0.7430929919405133,5
QUC,128,0.9548185657154056,0.005950749418824184,0.7863877219499328,0.7195615412936777,0.7390929919405133,5
QUC,129,0.9547059396349183,0.005979400895834071,0.7862499885065326,0.7182634270001308,0.7470929919405133,5
QUC,130,0.9546117878797222,0.00595105468165345,0.7849115014361846,0.7195238267002655,0.7510929919405132,5
QUC,131,0.9545996609402332,0.0060112915048562586,0.7822748361367339,0.7215800209400032,0.7430929919405131,5
QUC,132,0.95472133906942,0.006239511800897307,0.784709865942619,0.7206234401346748,0.747092991940513,5
QUC,133,0.9546421952176191,0.00628729444014493,0.785324122957858,0.7214460621769814,0.747092991940513,5
QUC,134,0.9545176873114167,0.006349545456226762,0.7838276275034579,0.7192029374422317,0.747092991940513,5
QUC,135,0.9544149460916108,0.006420949902682372,0.7835590066694411,0.7177265183526657,0.747092991940513,5
QUC,136,0.9542551924816838,0.00648790238003134,0.7829275464435249,0.7156899926845173,0.747092991940513,5
