label,latent_idx,n_positive,n_negative,prevalence,pos_mean,neg_mean,mean_diff,cohens_d,abs_cohens_d,auc,directional_auc,auc_effect,p_value,significant_fdr,precision_at_10,precision_lift_at_10,precision_at_50,precision_lift_at_50,association_rank,stable_edge,positive_support,negative_boundary,edge_type,formal_edge_weight,candidate_source,candidate_order
REC,15504,829,4189,0.1652052610601833,0.27342337,0.11282852,0.16059485,0.5255508,0.5255508,0.6012444,0.6012444,0.20248878,9.18743e-28,True,0.3,0.13479476,0.18,0.014794752,74,False,False,False,filtered_topk,0.0,filtered_top200,74
REC,21235,829,4189,0.1652052610601833,0.6578992,0.30096403,0.35693517,0.52350765,0.52350765,0.612699,0.612699,0.22539794,2.3682198e-27,True,0.2,0.034794748,0.4,0.23479475,75,False,False,False,filtered_topk,0.0,filtered_top200,75
REC,17861,829,4189,0.1652052610601833,1.1512223,0.8243768,0.32684553,0.5224495,0.5224495,0.67287666,0.67287666,0.3457533,0.0,True,0.3,0.13479476,0.42,0.25479472,76,False,False,False,filtered_topk,0.0,filtered_top200,76
REC,2167,829,4189,0.1652052610601833,0.27787855,0.12842508,0.14945348,0.5224287,0.5224287,0.61740226,0.61740226,0.23480451,4.9498355999999996e-29,True,0.3,0.13479476,0.38,0.21479474,77,False,False,False,filtered_topk,0.0,filtered_top200,77
REC,1745,829,4189,0.1652052610601833,0.50032276,0.19678912,0.30353364,0.5224107,0.5224107,0.5910278,0.5910278,0.18205559,1.979137e-23,True,0.4,0.23479475,0.48,0.31479472,78,False,False,False,filtered_topk,0.0,filtered_top200,78
REC,8199,829,4189,0.1652052610601833,1.4399762,0.7875817,0.65239453,0.5214733,0.5214733,0.6232209,0.6232209,0.24644184,4.0541502e-30,True,0.2,0.034794748,0.36,0.19479476,79,False,False,False,filtered_topk,0.0,filtered_top200,79
REC,2970,829,4189,0.1652052610601833,0.20688988,0.058447346,0.14844254,0.5207646,0.5207646,0.5695146,0.5695146,0.13902915,2.2931469999999996e-19,True,0.6,0.43479478,0.56,0.39479476,80,False,False,False,filtered_topk,0.0,filtered_top200,80
REC,5860,829,4189,0.1652052610601833,0.40102676,0.19859165,0.2024351,0.5206919,0.5206919,0.61612755,0.61612755,0.2322551,6.7364576e-29,True,0.4,0.23479475,0.32,0.15479474,81,False,False,False,filtered_topk,0.0,filtered_top200,81
REC,4864,829,4189,0.1652052610601833,0.47901982,0.20061937,0.27840045,0.5204053,0.5204053,0.5936566,0.5936566,0.1873132,5.829787e-24,True,0.3,0.13479476,0.36,0.19479476,82,False,False,False,filtered_topk,0.0,filtered_top200,82
REC,664,829,4189,0.1652052610601833,0.10744779,0.3990879,-0.2916401,-0.51889795,0.51889795,0.37406734,0.6259327,0.25186533,0.0,True,0.0,-0.16520526,0.0,-0.16520526,83,False,False,False,filtered_topk,0.0,filtered_top200,83
REC,12370,829,4189,0.1652052610601833,0.09617197,0.018098928,0.07807304,0.51591176,0.51591176,0.5490012,0.5490012,0.098002434,5.668895e-16,True,0.5,0.33479476,0.68,0.51479477,84,False,False,False,filtered_topk,0.0,filtered_top200,84
REC,23990,829,4189,0.1652052610601833,0.35069785,0.1625649,0.18813294,0.51573235,0.51573235,0.610932,0.610932,0.22186399,5.073313e-27,True,0.3,0.13479476,0.42,0.25479472,85,False,False,False,filtered_topk,0.0,filtered_top200,85
REC,25233,829,4189,0.1652052610601833,0.20135093,0.0696341,0.13171682,0.51531166,0.51531166,0.5825515,0.5825515,0.16510296,3.423355e-20,True,0.9,0.73479474,0.6,0.43479478,86,False,False,False,filtered_topk,0.0,filtered_top200,86
REC,27541,829,4189,0.1652052610601833,0.45526895,0.15068483,0.30458412,0.5129423,0.5129423,0.5816365,0.5816365,0.16327298,8.573409e-22,True,0.5,0.33479476,0.42,0.25479472,87,False,False,False,filtered_topk,0.0,filtered_top200,87
REC,15992,829,4189,0.1652052610601833,0.12998766,0.019532183,0.110455476,0.5125951,0.5125951,0.55130976,0.55130976,0.10261953,7.263831e-14,True,0.7,0.53479475,0.62,0.45479476,88,False,False,False,filtered_topk,0.0,filtered_top200,88
REC,26397,829,4189,0.1652052610601833,0.13718052,0.03615123,0.10102929,0.5109863,0.5109863,0.566163,0.566163,0.132326,3.9715967999999997e-19,True,0.5,0.33479476,0.46,0.29479474,89,False,False,False,filtered_topk,0.0,filtered_top200,89
REC,32544,829,4189,0.1652052610601833,0.08964349,0.012257736,0.07738575,0.50811785,0.50811785,0.54404175,0.54404175,0.088083506,4.3528644e-13,True,0.7,0.53479475,0.74,0.57479477,90,False,False,False,filtered_topk,0.0,filtered_top200,90
REC,85,829,4189,0.1652052610601833,0.32222557,0.13076612,0.19145945,0.5058025,0.5058025,0.5945765,0.5945765,0.18915296,1.1640173e-24,True,0.2,0.034794748,0.28,0.114794746,91,False,False,False,filtered_topk,0.0,filtered_top200,91
REC,19796,829,4189,0.1652052610601833,0.46795604,0.18541819,0.28253785,0.50559634,0.50559634,0.585323,0.585323,0.17064595,2.3307954000000004e-22,True,0.4,0.23479475,0.46,0.29479474,92,False,False,False,filtered_topk,0.0,filtered_top200,92
REC,4839,829,4189,0.1652052610601833,0.114687786,0.02675301,0.08793478,0.50552565,0.50552565,0.5573577,0.5573577,0.11471546,6.76664e-17,True,0.5,0.33479476,0.52,0.35479474,93,False,False,False,filtered_topk,0.0,filtered_top200,93
REC,10111,829,4189,0.1652052610601833,0.807821,0.4682292,0.33959177,0.50475866,0.50475866,0.6262042,0.6262042,0.2524084,3.314061e-34,True,0.3,0.13479476,0.34,0.17479475,94,False,False,False,filtered_topk,0.0,filtered_top200,94
REC,8085,829,4189,0.1652052610601833,0.18415448,0.06555581,0.11859867,0.5043234,0.5043234,0.5855929,0.5855929,0.17118585,2.7790054e-21,True,0.6,0.43479478,0.36,0.19479476,95,False,False,False,filtered_topk,0.0,filtered_top200,95
REC,17315,829,4189,0.1652052610601833,0.17294697,0.071220756,0.10172622,0.5013431,0.5013431,0.6013298,0.6013298,0.2026596,1.4990702e-26,True,0.2,0.034794748,0.22,0.054794744,96,False,False,False,filtered_topk,0.0,filtered_top200,96
REC,5233,829,4189,0.1652052610601833,0.107040204,0.027879005,0.0791612,0.4994836,0.4994836,0.5664959,0.5664959,0.13299179,4.0624861e-19,True,0.3,0.13479476,0.42,0.25479472,97,False,False,False,filtered_topk,0.0,filtered_top200,97
REC,9403,829,4189,0.1652052610601833,0.1348952,0.028805913,0.106089294,0.4994023,0.4994023,0.5579358,0.5579358,0.11587155,1.3221286e-16,True,0.4,0.23479475,0.56,0.39479476,98,False,False,False,filtered_topk,0.0,filtered_top200,98
REC,8150,829,4189,0.1652052610601833,0.07050334,0.0117425285,0.05876081,0.4927222,0.4927222,0.5450698,0.5450698,0.09013963,5.5978862e-14,True,0.7,0.53479475,0.62,0.45479476,99,False,False,False,filtered_topk,0.0,filtered_top200,99
REC,5036,829,4189,0.1652052610601833,0.08251894,0.014587591,0.067931354,0.48974144,0.48974144,0.54463655,0.54463655,0.089273095,2.5001241e-14,True,0.7,0.53479475,0.54,0.37479478,100,False,False,False,filtered_topk,0.0,filtered_top200,100
REC,26947,829,4189,0.1652052610601833,0.19263136,0.04950885,0.14312251,0.48903564,0.48903564,0.5648486,0.5648486,0.1296972,9.717854000000001e-17,True,0.4,0.23479475,0.54,0.37479478,101,False,False,False,filtered_topk,0.0,filtered_top200,101
REC,8965,829,4189,0.1652052610601833,0.13062848,0.034527745,0.09610073,0.4862611,0.4862611,0.56242067,0.56242067,0.12484133,3.7026434e-17,True,0.6,0.43479478,0.54,0.37479478,102,False,False,False,filtered_topk,0.0,filtered_top200,102
REC,1290,829,4189,0.1652052610601833,0.5101096,0.24911971,0.2609899,0.4839311,0.4839311,0.60346514,0.60346514,0.20693028,6.5019068000000004e-24,True,0.4,0.23479475,0.28,0.114794746,103,False,False,False,filtered_topk,0.0,filtered_top200,103
REC,4662,829,4189,0.1652052610601833,0.58764327,0.27376246,0.3138808,0.48329902,0.48329902,0.6050943,0.6050943,0.21018863,1.4170058e-24,True,0.1,-0.06520525,0.2,0.034794748,104,False,False,False,filtered_topk,0.0,filtered_top200,104
REC,16164,829,4189,0.1652052610601833,0.06555574,0.009503592,0.056052145,0.48057225,0.48057225,0.540722,0.540722,0.081444025,1.7582117e-12,True,0.9,0.73479474,0.56,0.39479476,105,False,False,False,filtered_topk,0.0,filtered_top200,105
REC,5032,829,4189,0.1652052610601833,0.3015069,0.14863846,0.15286845,0.4778777,0.4778777,0.6051336,0.6051336,0.21026719,1.0286978e-24,True,0.3,0.13479476,0.3,0.13479476,106,False,False,False,filtered_topk,0.0,filtered_top200,106
REC,22970,829,4189,0.1652052610601833,0.23598415,0.11445667,0.12152748,0.4777558,0.4777558,0.6007992,0.6007992,0.2015984,1.7886653e-25,True,0.1,-0.06520525,0.24,0.07479474,107,False,False,False,filtered_topk,0.0,filtered_top200,107
REC,11169,829,4189,0.1652052610601833,0.32436952,0.15582804,0.16854148,0.47699937,0.47699937,0.60291356,0.60291356,0.20582712,1.5500481000000001e-24,True,0.2,0.034794748,0.3,0.13479476,108,False,False,False,filtered_topk,0.0,filtered_top200,108
REC,1928,829,4189,0.1652052610601833,0.09792012,0.017957654,0.07996246,0.4767538,0.4767538,0.54554635,0.54554635,0.091092706,2.4022415e-13,True,0.8,0.6347948,0.6,0.43479478,109,False,False,False,filtered_topk,0.0,filtered_top200,109
REC,28026,829,4189,0.1652052610601833,0.11427312,0.030470429,0.08380269,0.4765179,0.4765179,0.5522814,0.5522814,0.10456276,1.0767933e-14,True,1.0,0.83479476,0.66,0.4947948,110,False,False,False,filtered_topk,0.0,filtered_top200,110
REC,1072,829,4189,0.1652052610601833,0.52489114,0.28354302,0.24134812,0.47533426,0.47533426,0.61480105,0.61480105,0.2296021,3.1679229e-27,True,0.1,-0.06520525,0.26,0.094794735,111,False,False,False,filtered_topk,0.0,filtered_top200,111
REC,1572,829,4189,0.1652052610601833,0.4905972,0.16275933,0.32783785,0.47422054,0.47422054,0.5685263,0.5685263,0.13705266,1.2291824999999999e-19,True,0.0,-0.16520526,0.34,0.17479475,112,False,False,False,filtered_topk,0.0,filtered_top200,112
REC,26739,829,4189,0.1652052610601833,0.3274559,0.11887906,0.20857686,0.47418472,0.47418472,0.5908606,0.5908606,0.18172121,1.3308544e-20,True,0.3,0.13479476,0.28,0.114794746,113,False,False,False,filtered_topk,0.0,filtered_top200,113
REC,23145,829,4189,0.1652052610601833,0.32087323,0.15447825,0.16639498,0.47311735,0.47311735,0.6033661,0.6033661,0.20673215,5.934964999999999e-26,True,0.1,-0.06520525,0.14,-0.025205255,114,False,False,False,filtered_topk,0.0,filtered_top200,114
REC,29809,829,4189,0.1652052610601833,0.067805715,0.009198198,0.05860752,0.4730557,0.4730557,0.5397937,0.5397937,0.07958746,5.5069525e-12,True,0.7,0.53479475,0.64,0.47479475,115,False,False,False,filtered_topk,0.0,filtered_top200,115
REC,24112,829,4189,0.1652052610601833,0.24527857,0.07566972,0.16960885,0.4716905,0.4716905,0.5793999,0.5793999,0.15879977,7.1305874e-19,True,0.3,0.13479476,0.36,0.19479476,116,False,False,False,filtered_topk,0.0,filtered_top200,116
REC,22698,829,4189,0.1652052610601833,0.23321821,0.05167785,0.18154036,0.4703609,0.4703609,0.5881001,0.5881001,0.17620015,6.797476500000001e-16,True,0.5,0.33479476,0.44,0.27479476,117,False,False,False,filtered_topk,0.0,filtered_top200,117
REC,8729,829,4189,0.1652052610601833,0.23095408,0.08684762,0.14410646,0.46973744,0.46973744,0.5776234,0.5776234,0.15524685,1.7298589999999998e-19,True,0.6,0.43479478,0.42,0.25479472,118,False,False,False,filtered_topk,0.0,filtered_top200,118
REC,4082,829,4189,0.1652052610601833,0.10656194,0.025295977,0.081265956,0.4685435,0.4685435,0.55894136,0.55894136,0.11788273,5.330387e-15,True,0.7,0.53479475,0.46,0.29479474,119,False,False,False,filtered_topk,0.0,filtered_top200,119
REC,20904,829,4189,0.1652052610601833,0.30721313,0.11834194,0.18887119,0.46723157,0.46723157,0.58884907,0.58884907,0.17769814,2.8956015e-21,True,0.1,-0.06520525,0.26,0.094794735,120,False,False,False,filtered_topk,0.0,filtered_top200,120
REC,6027,829,4189,0.1652052610601833,0.045640454,0.006033753,0.0396067,0.46695575,0.46695575,0.5371327,0.5371327,0.07426536,6.533398e-12,True,0.5,0.33479476,0.68,0.51479477,121,False,False,False,filtered_topk,0.0,filtered_top200,121
REC,31363,829,4189,0.1652052610601833,1.169877,0.9887587,0.18111837,0.4662813,0.4662813,0.6346267,0.6346267,0.26925337,0.0,True,0.3,0.13479476,0.2,0.034794748,122,False,False,False,filtered_topk,0.0,filtered_top200,122
REC,4215,829,4189,0.1652052610601833,0.34420943,0.16143051,0.18277892,0.4639892,0.4639892,0.6006764,0.6006764,0.20135283,3.9781506000000005e-22,True,0.3,0.13479476,0.42,0.25479472,123,False,False,False,filtered_topk,0.0,filtered_top200,123
REC,4457,829,4189,0.1652052610601833,0.1526783,0.034059163,0.11861913,0.46382168,0.46382168,0.5619056,0.5619056,0.123811245,5.686265e-16,True,0.4,0.23479475,0.4,0.23479475,124,False,False,False,filtered_topk,0.0,filtered_top200,124
REC,2562,829,4189,0.1652052610601833,0.294658,0.067791015,0.22686699,0.46201319,0.46201319,0.5478764,0.5478764,0.095752835,2.5445293e-14,True,0.6,0.43479478,0.6,0.43479478,125,False,False,False,filtered_topk,0.0,filtered_top200,125
REC,17027,829,4189,0.1652052610601833,0.45253363,0.17864357,0.27389008,0.4593219,0.4593219,0.57745713,0.57745713,0.15491426,3.1066143e-19,True,0.5,0.33479476,0.38,0.21479474,126,False,False,False,filtered_topk,0.0,filtered_top200,126
REC,5941,829,4189,0.1652052610601833,0.2612122,0.11880213,0.14241007,0.45883742,0.45883742,0.6034591,0.6034591,0.20691824,5.0923474e-23,True,0.2,0.034794748,0.32,0.15479474,127,False,False,False,filtered_topk,0.0,filtered_top200,127
REC,18291,829,4189,0.1652052610601833,0.20386243,0.08200887,0.12185356,0.4587213,0.4587213,0.5945585,0.5945585,0.18911695,4.1072324e-21,True,0.2,0.034794748,0.32,0.15479474,128,False,False,False,filtered_topk,0.0,filtered_top200,128
REC,503,829,4189,0.1652052610601833,0.2411485,0.09256106,0.14858744,0.45858735,0.45858735,0.58263814,0.58263814,0.16527629,1.0660262999999999e-18,True,0.5,0.33479476,0.48,0.31479472,129,False,False,False,filtered_topk,0.0,filtered_top200,129
REC,9034,829,4189,0.1652052610601833,0.29493365,0.10622688,0.18870677,0.45821282,0.45821282,0.581167,0.581167,0.16233397,9.710414e-19,True,0.3,0.13479476,0.34,0.17479475,130,False,False,False,filtered_topk,0.0,filtered_top200,130
REC,4951,829,4189,0.1652052610601833,0.097757556,0.018920928,0.07883663,0.45765856,0.45765856,0.54802185,0.54802185,0.096043706,2.6474448e-14,True,0.2,0.034794748,0.58,0.41479474,131,False,False,False,filtered_topk,0.0,filtered_top200,131
REC,19901,829,4189,0.1652052610601833,0.10510121,0.02521718,0.07988404,0.45431155,0.45431155,0.5500456,0.5500456,0.10009122,5.0861924e-13,True,0.7,0.53479475,0.56,0.39479476,132,False,False,False,filtered_topk,0.0,filtered_top200,132
REC,30609,829,4189,0.1652052610601833,0.0743342,0.012320214,0.062013984,0.45250076,0.45250076,0.53735715,0.53735715,0.0747143,2.9860794e-11,True,0.9,0.73479474,0.56,0.39479476,133,False,False,False,filtered_topk,0.0,filtered_top200,133
REC,26681,829,4189,0.1652052610601833,1.6574751,1.2721553,0.38531983,0.4514732,0.4514732,0.6697465,0.6697465,0.33949304,2.0531577e-34,True,0.2,0.034794748,0.18,0.014794752,134,False,False,False,filtered_topk,0.0,filtered_top200,134
REC,18152,829,4189,0.1652052610601833,0.034458872,0.0015903818,0.03286849,0.4507261,0.4507261,0.5214107,0.5214107,0.042821407,2.298499e-08,True,1.0,0.83479476,0.76,0.59479475,135,False,False,False,filtered_topk,0.0,filtered_top200,135
REC,16118,829,4189,0.1652052610601833,0.14001715,0.039794046,0.10022311,0.45060855,0.45060855,0.55830395,0.55830395,0.116607904,6.369434e-15,True,0.5,0.33479476,0.5,0.33479476,136,False,False,False,filtered_topk,0.0,filtered_top200,136
REC,13410,829,4189,0.1652052610601833,0.082754545,0.019802142,0.0629524,0.4504287,0.4504287,0.54938173,0.54938173,0.098763466,1.4409792e-14,True,0.4,0.23479475,0.48,0.31479472,137,False,False,False,filtered_topk,0.0,filtered_top200,137
REC,11189,829,4189,0.1652052610601833,0.31698817,0.11528473,0.20170343,0.45018837,0.45018837,0.59686434,0.59686434,0.19372869,1.1120826e-20,True,0.1,-0.06520525,0.24,0.07479474,138,False,False,False,filtered_topk,0.0,filtered_top200,138
REC,13219,829,4189,0.1652052610601833,0.22644234,0.09230742,0.13413492,0.44968382,0.44968382,0.56803244,0.56803244,0.13606489,2.1849270000000002e-17,True,0.6,0.43479478,0.5,0.33479476,139,False,False,False,filtered_topk,0.0,filtered_top200,139
REC,13310,829,4189,0.1652052610601833,0.43944606,0.23501469,0.20443137,0.44717214,0.44717214,0.59509254,0.59509254,0.19018507,6.943276e-22,True,0.7,0.53479475,0.4,0.23479475,140,False,False,False,filtered_topk,0.0,filtered_top200,140
REC,20564,829,4189,0.1652052610601833,0.6612871,0.5140817,0.14720541,0.44541758,0.44541758,0.6293217,0.6293217,0.2586434,2.365378e-39,True,0.3,0.13479476,0.22,0.054794744,141,False,False,False,filtered_topk,0.0,filtered_top200,141
REC,2149,829,4189,0.1652052610601833,0.24924372,0.0921806,0.15706313,0.4439661,0.4439661,0.57520616,0.57520616,0.15041232,5.339370700000001e-16,True,0.7,0.53479475,0.48,0.31479472,142,False,False,False,filtered_topk,0.0,filtered_top200,142
REC,4927,829,4189,0.1652052610601833,0.11308335,0.028612886,0.084470466,0.4424282,0.4424282,0.54720473,0.54720473,0.094409466,1.7087999e-13,True,0.5,0.33479476,0.56,0.39479476,143,False,False,False,filtered_topk,0.0,filtered_top200,143
REC,2833,829,4189,0.1652052610601833,0.041267715,0.0043235444,0.03694417,0.43949863,0.43949863,0.5267688,0.5267688,0.053537607,2.1663535e-09,True,0.9,0.73479474,0.68,0.51479477,144,False,False,False,filtered_topk,0.0,filtered_top200,144
REC,2807,829,4189,0.1652052610601833,0.17266661,0.06663658,0.10603003,0.43771306,0.43771306,0.5731632,0.5731632,0.14632642,2.1485272e-17,True,0.4,0.23479475,0.32,0.15479474,145,False,False,False,filtered_topk,0.0,filtered_top200,145
REC,12191,829,4189,0.1652052610601833,0.142842,0.043747388,0.09909461,0.43741375,0.43741375,0.5582237,0.5582237,0.11644745,3.4655536e-14,True,0.5,0.33479476,0.5,0.33479476,146,False,False,False,filtered_topk,0.0,filtered_top200,146
REC,14655,829,4189,0.1652052610601833,0.079229966,0.015426843,0.06380312,0.4364971,0.4364971,0.5386049,0.5386049,0.07720983,1.9364019e-11,True,0.8,0.6347948,0.5,0.33479476,147,False,False,False,filtered_topk,0.0,filtered_top200,147
REC,17986,829,4189,0.1652052610601833,0.24011894,0.12950352,0.11061542,0.4362649,0.4362649,0.59821707,0.59821707,0.19643414,4.559209600000001e-22,True,0.3,0.13479476,0.24,0.07479474,148,False,False,False,filtered_topk,0.0,filtered_top200,148
REC,25136,829,4189,0.1652052610601833,0.06841827,0.012778072,0.0556402,0.4341704,0.4341704,0.5425723,0.5425723,0.08514464,4.7869356e-12,True,0.6,0.43479478,0.56,0.39479476,149,False,False,False,filtered_topk,0.0,filtered_top200,149
REC,24070,829,4189,0.1652052610601833,0.039632652,0.0050592883,0.034573365,0.43372077,0.43372077,0.5319129,0.5319129,0.063825846,2.6809155e-10,True,0.6,0.43479478,0.6,0.43479478,150,False,False,False,filtered_topk,0.0,filtered_top200,150
REC,28269,829,4189,0.1652052610601833,0.20833883,0.08207368,0.12626514,0.43357855,0.43357855,0.5787759,0.5787759,0.15755177,7.883904e-18,True,0.4,0.23479475,0.32,0.15479474,151,False,False,False,filtered_topk,0.0,filtered_top200,151
REC,10451,829,4189,0.1652052610601833,0.089287736,0.014022029,0.075265706,0.43300316,0.43300316,0.53853595,0.53853595,0.077071905,1.1700487e-11,True,0.7,0.53479475,0.68,0.51479477,152,False,False,False,filtered_topk,0.0,filtered_top200,152
REC,27061,829,4189,0.1652052610601833,0.038030572,0.19645807,-0.1584275,-0.43221125,0.43221125,0.4082474,0.5917526,0.18350518,0.0,True,0.0,-0.16520526,0.0,-0.16520526,153,False,False,False,filtered_topk,0.0,filtered_top200,153
REC,5767,829,4189,0.1652052610601833,0.09790834,0.028220767,0.069687575,0.43104875,0.43104875,0.5541177,0.5541177,0.10823536,1.672078e-15,True,0.3,0.13479476,0.44,0.27479476,154,False,False,False,filtered_topk,0.0,filtered_top200,154
REC,9252,829,4189,0.1652052610601833,0.2085226,0.092971824,0.11555078,0.4306139,0.4306139,0.58758765,0.58758765,0.17517531,1.0631019e-19,True,0.4,0.23479475,0.3,0.13479476,155,False,False,False,filtered_topk,0.0,filtered_top200,155
REC,28862,829,4189,0.1652052610601833,0.1512647,0.053209484,0.09805521,0.4299545,0.4299545,0.56362545,0.56362545,0.12725091,2.0520732000000002e-16,True,0.2,0.034794748,0.34,0.17479475,156,False,False,False,filtered_topk,0.0,filtered_top200,156
REC,12974,829,4189,0.1652052610601833,0.15665051,0.052873783,0.10377673,0.4297226,0.4297226,0.5577512,0.5577512,0.11550236,3.3123893e-15,True,0.5,0.33479476,0.48,0.31479472,157,False,False,False,filtered_topk,0.0,filtered_top200,157
REC,26157,829,4189,0.1652052610601833,0.21598406,0.04157932,0.17440474,0.4280787,0.4280787,0.55772513,0.55772513,0.11545026,9.611538e-13,True,0.2,0.034794748,0.54,0.37479478,158,False,False,False,filtered_topk,0.0,filtered_top200,158
REC,29590,829,4189,0.1652052610601833,0.013377375,0.17955649,-0.16617912,-0.4271413,0.4271413,0.40896228,0.59103775,0.18207544,0.0,True,0.0,-0.16520526,0.0,-0.16520526,159,False,False,False,filtered_topk,0.0,filtered_top200,159
REC,31944,829,4189,0.1652052610601833,0.44593447,0.20257436,0.24336012,0.4263023,0.4263023,0.58978325,0.58978325,0.1795665,3.7968533e-18,True,0.6,0.43479478,0.44,0.27479476,160,False,False,False,filtered_topk,0.0,filtered_top200,160
REC,13966,829,4189,0.1652052610601833,0.27248803,0.08434432,0.1881437,0.42574072,0.42574072,0.5660989,0.5660989,0.13219786,4.719342e-15,True,0.2,0.034794748,0.4,0.23479475,161,False,False,False,filtered_topk,0.0,filtered_top200,161
REC,31956,829,4189,0.1652052610601833,0.16356303,0.06856126,0.095001765,0.42462555,0.42462555,0.5694032,0.5694032,0.13880634,7.677227e-18,True,0.3,0.13479476,0.36,0.19479476,162,False,False,False,filtered_topk,0.0,filtered_top200,162
REC,3293,829,4189,0.1652052610601833,0.42805713,0.20775674,0.22030039,0.42429575,0.42429575,0.58987665,0.58987665,0.1797533,1.997497e-18,True,0.4,0.23479475,0.4,0.23479475,163,False,False,False,filtered_topk,0.0,filtered_top200,163
REC,28404,829,4189,0.1652052610601833,0.215044,0.07955779,0.13548622,0.42398143,0.42398143,0.5703543,0.5703543,0.14070857,1.8070429000000002e-16,True,0.2,0.034794748,0.36,0.19479476,164,False,False,False,filtered_topk,0.0,filtered_top200,164
REC,2327,829,4189,0.1652052610601833,0.17526057,0.087363765,0.08789681,0.42201993,0.42201993,0.59790605,0.59790605,0.1958121,5.8104682000000004e-24,True,0.0,-0.16520526,0.02,-0.14520526,165,False,False,False,filtered_topk,0.0,filtered_top200,165
REC,22426,829,4189,0.1652052610601833,0.12267934,0.038979974,0.08369936,0.4215868,0.4215868,0.5553408,0.5553408,0.11068165,4.4707927e-14,True,0.6,0.43479478,0.4,0.23479475,166,False,False,False,filtered_topk,0.0,filtered_top200,166
REC,15685,829,4189,0.1652052610601833,0.076749094,0.015963499,0.060785595,0.42119372,0.42119372,0.54303044,0.54303044,0.08606088,2.7841234e-12,True,0.5,0.33479476,0.52,0.35479474,167,False,False,False,filtered_topk,0.0,filtered_top200,167
REC,10900,829,4189,0.1652052610601833,0.100544706,0.024009123,0.07653558,0.42042002,0.42042002,0.5403766,0.5403766,0.08075321,4.0956804e-12,True,0.6,0.43479478,0.6,0.43479478,168,False,False,False,filtered_topk,0.0,filtered_top200,168
REC,27946,829,4189,0.1652052610601833,0.07507869,0.019727075,0.055351615,0.4200099,0.4200099,0.5500803,0.5500803,0.1001606,3.4270636e-13,True,0.6,0.43479478,0.42,0.25479472,169,False,False,False,filtered_topk,0.0,filtered_top200,169
REC,4689,829,4189,0.1652052610601833,0.12642774,0.038950134,0.08747761,0.41703972,0.41703972,0.5679774,0.5679774,0.13595486,1.513738e-15,True,0.2,0.034794748,0.38,0.21479474,170,False,False,False,filtered_topk,0.0,filtered_top200,170
REC,16732,829,4189,0.1652052610601833,0.16905016,0.06504527,0.10400489,0.41640198,0.41640198,0.5682971,0.5682971,0.13659418,3.5009163000000004e-16,True,0.3,0.13479476,0.38,0.21479474,171,False,False,False,filtered_topk,0.0,filtered_top200,171
REC,17418,829,4189,0.1652052610601833,0.13540882,0.054897778,0.08051104,0.41630012,0.41630012,0.56476367,0.56476367,0.12952733,1.6569223e-16,True,0.5,0.33479476,0.34,0.17479475,172,False,False,False,filtered_topk,0.0,filtered_top200,172
REC,22983,829,4189,0.1652052610601833,0.10523315,0.026856985,0.07837616,0.4155698,0.4155698,0.54210174,0.54210174,0.08420348,1.91264e-12,True,0.6,0.43479478,0.4,0.23479475,173,False,False,False,filtered_topk,0.0,filtered_top200,173
REC,21735,829,4189,0.1652052610601833,0.09549344,0.024528528,0.07096492,0.41406405,0.41406405,0.544912,0.544912,0.08982396,7.4683705e-13,True,0.4,0.23479475,0.56,0.39479476,174,False,False,False,filtered_topk,0.0,filtered_top200,174
REC,21260,829,4189,0.1652052610601833,0.059785888,0.009622486,0.050163403,0.41373318,0.41373318,0.531211,0.531211,0.062422037,5.8007914e-09,True,0.9,0.73479474,0.6,0.43479478,175,False,False,False,filtered_topk,0.0,filtered_top200,175
REC,19978,829,4189,0.1652052610601833,0.22561303,0.14048466,0.08512837,0.41365567,0.41365567,0.602639,0.602639,0.20527804,5.6838646e-23,True,0.2,0.034794748,0.38,0.21479474,176,False,False,False,filtered_topk,0.0,filtered_top200,176
REC,15839,829,4189,0.1652052610601833,0.23639409,0.07028919,0.16610491,0.4130494,0.4130494,0.5517709,0.5517709,0.10354185,2.578055e-13,True,0.5,0.33479476,0.3,0.13479476,177,False,False,False,filtered_topk,0.0,filtered_top200,177
REC,5095,829,4189,0.1652052610601833,0.10341903,0.038852222,0.064566806,0.41296437,0.41296437,0.5582225,0.5582225,0.116444945,1.6953911e-15,True,0.3,0.13479476,0.48,0.31479472,178,False,False,False,filtered_topk,0.0,filtered_top200,178
REC,26721,829,4189,0.1652052610601833,0.22049579,0.090344034,0.13015175,0.41229147,0.41229147,0.5707357,0.5707357,0.14147139,1.4237621e-15,True,0.4,0.23479475,0.44,0.27479476,179,False,False,False,filtered_topk,0.0,filtered_top200,179
REC,27011,829,4189,0.1652052610601833,0.12520497,0.032038897,0.09316607,0.41165587,0.41165587,0.55472225,0.55472225,0.1094445,6.9930844e-14,True,0.3,0.13479476,0.46,0.29479474,180,False,False,False,filtered_topk,0.0,filtered_top200,180
REC,32358,829,4189,0.1652052610601833,0.12299269,0.0147284,0.10826429,0.4106348,0.4106348,0.5319072,0.5319072,0.0638144,1.550725e-08,True,0.9,0.73479474,0.66,0.4947948,181,False,False,False,filtered_topk,0.0,filtered_top200,181
