label,latent_idx,n_positive,n_negative,prevalence,pos_mean,neg_mean,mean_diff,cohens_d,abs_cohens_d,auc,directional_auc,auc_effect,p_value,significant_fdr,precision_at_10,precision_lift_at_10,precision_at_50,precision_lift_at_50,full_data_rank,inclusion_frequency,inclusion_count,n_half_runs,cohens_d_ci_lo,cohens_d_ci_hi,ci_excludes_zero,rank_within_label,cross_quality_max_auc_drop,cross_quality_tested,top_k_star,label_selection_status,stable_claim_allowed,ci_supported,cross_quality_stable,cross_quality_risk_or_missing,stable_set_role
AF,20904,265,4753,0.052809884416102,0.44107458,0.13329041,0.30778417,0.76098406,0.76098406,0.62783825,0.62783825,0.2556765,9.508569e-14,True,0.4,0.3471901,0.16,0.10719012,45,0.775,31,40,0.5627832964062691,0.9764680758118628,True,45,0.0300596356391906,True,58,stable_topk_found,True,True,True,False,stable_core
AF,18684,265,4753,0.052809884416102,0.15114976,0.00678601,0.14436376,0.7513814,0.7513814,0.529074,0.529074,0.058148026,0.0011028963,True,0.9,0.8471901,0.34,0.2871901,46,0.575,23,40,0.4582299590110779,1.009747534990311,True,46,0.0326724648475647,True,58,stable_topk_found,True,True,True,False,boundary_candidate
AF,29003,265,4753,0.052809884416102,0.033785377,0.00047091968,0.033314455,0.7412874,0.7412874,0.51845706,0.51845706,0.03691411,0.0033610926,True,0.8,0.7471901,0.22,0.16719012,47,0.625,25,40,0.4066166125237941,1.0202574640512465,True,47,0.0160650014877319,True,58,stable_topk_found,True,True,True,False,boundary_candidate
AF,12718,265,4753,0.052809884416102,0.08736733,0.0041729403,0.08319439,0.72748137,0.72748137,0.5355545,0.5355545,0.07110906,0.00057067734,True,0.6,0.5471901,0.4,0.3471901,48,0.575,23,40,0.4614775829017162,1.002212250232696,True,48,0.020953893661499,True,58,stable_topk_found,True,True,True,False,boundary_candidate
AF,30807,265,4753,0.052809884416102,0.10336085,0.00865243,0.09470841,0.71743435,0.71743435,0.53854764,0.53854764,0.07709527,2.3746656e-05,True,0.5,0.4471901,0.42,0.3671901,49,0.5,20,40,0.4364271715283394,1.0499283999204634,True,49,0.0189846754074096,True,58,stable_topk_found,True,True,True,False,boundary_candidate
AF,1577,265,4753,0.052809884416102,0.13815595,0.023892805,0.11426315,0.71533436,0.71533436,0.5733551,0.5733551,0.14671016,2.6697856e-08,True,0.2,0.14719012,0.22,0.16719012,50,0.55,22,40,0.4719917103648186,1.0150796979665755,True,50,0.0081859230995178,True,58,stable_topk_found,True,True,True,False,boundary_candidate
AF,19376,265,4753,0.052809884416102,0.045275647,0.0023250119,0.042950634,0.71304035,0.71304035,0.53424925,0.53424925,0.06849849,0.00015393445,True,0.4,0.3471901,0.38,0.3271901,51,0.575,23,40,0.3821780443191528,1.0641438245773307,True,51,0.0078863501548767,True,58,stable_topk_found,True,True,True,False,boundary_candidate
AF,14740,265,4753,0.052809884416102,0.2872789,0.022670304,0.2646086,0.70040977,0.70040977,0.5397552,0.5397552,0.07951045,6.9837835e-05,True,0.5,0.4471901,0.4,0.3471901,52,0.475,19,40,0.4199305027723312,0.9783721312880516,True,52,0.0488168597221374,True,58,stable_topk_found,True,True,True,False,boundary_candidate
AF,22532,265,4753,0.052809884416102,0.104532726,0.019007321,0.08552541,0.69773257,0.69773257,0.5687594,0.5687594,0.13751876,1.1999553e-07,True,0.3,0.24719013,0.22,0.16719012,53,0.5,20,40,0.4300669252872467,0.9954590991139408,True,53,0.0118259191513061,True,58,stable_topk_found,True,True,True,False,boundary_candidate
AF,31237,265,4753,0.052809884416102,0.28575325,0.026103579,0.25964966,0.693149,0.693149,0.5312899,0.5312899,0.06257975,0.00011300225,True,0.5,0.4471901,0.34,0.2871901,54,0.45,18,40,0.4083889462053776,0.9711633563041684,True,54,0.0380605459213256,True,58,stable_topk_found,True,True,True,False,boundary_candidate
AF,16549,265,4753,0.052809884416102,0.033755895,0.0024593843,0.03129651,0.6906732,0.6906732,0.5293868,0.5293868,0.058773637,0.00019240312,True,0.5,0.4471901,0.34,0.2871901,55,0.5,20,40,0.4101167067885399,0.9757040753960604,True,55,0.0025942325592041,True,58,stable_topk_found,True,True,True,False,boundary_candidate
AF,7551,265,4753,0.052809884416102,0.07159493,0.0050942334,0.0665007,0.68681186,0.68681186,0.53659457,0.53659457,0.07318914,9.182133e-05,True,0.4,0.3471901,0.42,0.3671901,56,0.5,20,40,0.3970522567629814,1.013161638379097,True,56,0.0040959119796752,True,58,stable_topk_found,True,True,True,False,boundary_candidate
AF,32057,265,4753,0.052809884416102,0.08452977,0.0010408722,0.0834889,0.68486583,0.68486583,0.5223275,0.5223275,0.044654965,0.005306777,True,0.8,0.7471901,0.26,0.20719011,57,0.4,16,40,0.3626771792769432,1.0082455039024352,True,57,0.0299732685089111,True,58,stable_topk_found,True,True,True,False,boundary_candidate
AF,23242,265,4753,0.052809884416102,1.0164726,0.6071457,0.40932685,0.6713515,0.6713515,0.6547384,0.6547384,0.30947685,1.2002828e-15,True,0.4,0.3471901,0.28,0.22719012,58,0.3,12,40,0.518557608127594,0.824490687251091,True,58,0.0473424792289733,True,58,stable_topk_found,True,True,True,False,unstable_inclusion
